tract_geoid,county_name,state,tier,households,median_family_income,lmi_flag,lmi_basis,all_applications,all_originations,subject_originations,unmet_originations,all_origination_amt,capture_rate_pct,outside_footprint,basis_absolute,basis_per_household,basis_per_application,basis_uncaptured_apps,opportunity_type,lmi_undetermined,tract_partly_unmeasured
17031160300,Cook County,IL,metro,1895,130625,False,ffiec_ratio,89.0,49.0,0.0,49.0,22305000.0,0.0,False,49.0,0.02586,0.55056,89.0,"conversion - present, capturing none",False,False
17031650500,Cook County,IL,metro,1502,97586,False,ffiec_ratio,92.0,48.0,0.0,48.0,8050000.0,0.0,True,48.0,0.03196,0.52174,92.0,siting - outside the footprint,False,False
55079006000,Milwaukee County,WI,metro,861,42157,True,ffiec_ratio,96.0,50.0,2.0,48.0,6650000.0,4.0,False,48.0,0.05575,0.5,92.16,"conversion - present, under-capturing",False,False
17043842708,DuPage County,IL,metro,866,191786,False,ffiec_ratio,79.0,49.0,1.0,48.0,17475000.0,2.041,True,48.0,0.05543,0.60759,77.39,siting - outside the footprint,False,False
17031660600,Cook County,IL,metro,2155,56282,True,ffiec_ratio,94.0,49.0,1.0,48.0,15855000.0,2.041,True,48.0,0.02227,0.51064,92.08,siting - outside the footprint,False,False
17031829700,Cook County,IL,metro,1067,79705,True,ffiec_ratio,109.0,49.0,1.0,48.0,12035000.0,2.041,True,48.0,0.04499,0.44037,106.78,siting - outside the footprint,False,False
17031839200,Cook County,IL,metro,1530,55577,True,ffiec_ratio,99.0,49.0,1.0,48.0,6515000.0,2.041,False,48.0,0.03137,0.48485,96.98,"conversion - present, under-capturing",False,False
55063000900,La Crosse County,WI,metro,2294,71600,False,ffiec_ratio,69.0,49.0,1.0,48.0,18325000.0,2.041,False,48.0,0.02092,0.69565,67.59,"conversion - present, under-capturing",False,False
55079170500,Milwaukee County,WI,metro,837,99779,True,ffiec_ratio,72.0,50.0,2.0,48.0,9230000.0,4.0,False,48.0,0.05735,0.66667,69.12,"conversion - present, under-capturing",False,False
17123961400,Marshall County,IL,metro,1165,88125,False,ffiec_ratio,70.0,49.0,1.0,48.0,6065000.0,2.041,True,48.0,0.0412,0.68571,68.57,siting - outside the footprint,False,False
17115001200,Macon County,IL,metro,1183,73056,False,ffiec_ratio,93.0,48.0,0.0,48.0,4850000.0,0.0,True,48.0,0.04057,0.51613,93.0,siting - outside the footprint,False,False
17081050500,Jefferson County,IL,micro,1744,75764,True,ffiec_ratio,71.0,48.0,0.0,48.0,7140000.0,0.0,True,48.0,0.02752,0.67606,71.0,siting - outside the footprint,False,False
17091011200,Kankakee County,IL,metro,697,116875,False,ffiec_ratio,67.0,48.0,0.0,48.0,8390000.0,0.0,True,48.0,0.06887,0.71642,67.0,siting - outside the footprint,False,False
17031803005,Cook County,IL,metro,1159,163438,False,ffiec_ratio,72.0,48.0,0.0,48.0,15530000.0,0.0,True,48.0,0.04142,0.66667,72.0,siting - outside the footprint,False,False
17195000100,Whiteside County,IL,micro,1333,99500,False,ffiec_ratio,78.0,48.0,0.0,48.0,7680000.0,0.0,True,48.0,0.03601,0.61538,78.0,siting - outside the footprint,False,False
17031210502,Cook County,IL,metro,1509,79945,True,ffiec_ratio,88.0,48.0,0.0,48.0,22800000.0,0.0,True,48.0,0.03181,0.54545,88.0,siting - outside the footprint,False,False
17099964100,LaSalle County,IL,micro,1427,78897,False,ffiec_ratio,75.0,48.0,0.0,48.0,6310000.0,0.0,True,48.0,0.03364,0.64,75.0,siting - outside the footprint,False,False
17015960300,Carroll County,IL,rural,1562,58702,True,ffiec_ratio,78.0,48.0,0.0,48.0,4290000.0,0.0,True,48.0,0.03073,0.61538,78.0,siting - outside the footprint,False,False
17119400200,Madison County,IL,metro,1386,43186,True,ffiec_ratio,100.0,48.0,0.0,48.0,6240000.0,0.0,True,48.0,0.03463,0.48,100.0,siting - outside the footprint,False,False
17169970200,Schuyler County,IL,rural,1344,66797,True,ffiec_ratio,64.0,48.0,0.0,48.0,4900000.0,0.0,True,48.0,0.03571,0.75,64.0,siting - outside the footprint,False,False
17031160100,Cook County,IL,metro,1014,117188,False,ffiec_ratio,77.0,48.0,0.0,48.0,16030000.0,0.0,False,48.0,0.04734,0.62338,77.0,"conversion - present, capturing none",False,False
17031500100,Cook County,IL,metro,1497,92705,True,ffiec_ratio,98.0,48.0,0.0,48.0,7810000.0,0.0,True,48.0,0.03206,0.4898,98.0,siting - outside the footprint,False,False
17095001100,Knox County,IL,micro,984,53547,True,ffiec_ratio,107.0,48.0,0.0,48.0,3680000.0,0.0,True,48.0,0.04878,0.4486,107.0,siting - outside the footprint,False,False
17031251200,Cook County,IL,metro,1245,93636,True,ffiec_ratio,112.0,48.0,0.0,48.0,11450000.0,0.0,True,48.0,0.03855,0.42857,112.0,siting - outside the footprint,False,False
55069960500,Lincoln County,WI,rural,865,86625,False,ffiec_ratio,82.0,51.0,3.0,48.0,9045000.0,5.882,False,48.0,0.05549,0.58537,77.18,"conversion - present, under-capturing",False,False
17023060300,Clark County,IL,rural,2206,88349,False,ffiec_ratio,81.0,48.0,0.0,48.0,6180000.0,0.0,True,48.0,0.02176,0.59259,81.0,siting - outside the footprint,False,False
17197881800,Will County,IL,metro,1425,77981,True,ffiec_ratio,94.0,48.0,0.0,48.0,8550000.0,0.0,True,48.0,0.03368,0.51064,94.0,siting - outside the footprint,False,False
17031815000,Cook County,IL,metro,1393,108214,True,ffiec_ratio,100.0,48.0,0.0,48.0,13280000.0,0.0,True,48.0,0.03446,0.48,100.0,siting - outside the footprint,False,False
17099964200,LaSalle County,IL,micro,1127,79167,False,ffiec_ratio,80.0,48.0,0.0,48.0,5980000.0,0.0,True,48.0,0.04259,0.6,80.0,siting - outside the footprint,False,False
17143002600,Peoria County,IL,metro,717,80583,False,ffiec_ratio,65.0,48.0,0.0,48.0,7270000.0,0.0,True,48.0,0.06695,0.73846,65.0,siting - outside the footprint,False,False
17031081100,Cook County,IL,metro,2902,230925,False,ffiec_ratio,72.0,48.0,0.0,48.0,36600000.0,0.0,False,48.0,0.01654,0.66667,72.0,"conversion - present, capturing none",False,False
17199020802,Williamson County,IL,micro,1632,94145,False,ffiec_ratio,88.0,48.0,0.0,48.0,8910000.0,0.0,True,48.0,0.02941,0.54545,88.0,siting - outside the footprint,False,False
17031820400,Cook County,IL,metro,1846,70417,True,ffiec_ratio,109.0,48.0,0.0,48.0,11170000.0,0.0,True,48.0,0.026,0.44037,109.0,siting - outside the footprint,False,False
17157950900,Randolph County,IL,rural,1384,91477,False,ffiec_ratio,77.0,48.0,0.0,48.0,5950000.0,0.0,True,48.0,0.03468,0.62338,77.0,siting - outside the footprint,False,False
17049950500,Effingham County,IL,micro,1661,95227,False,ffiec_ratio,77.0,48.0,0.0,48.0,10320000.0,0.0,True,48.0,0.0289,0.62338,77.0,siting - outside the footprint,False,False
17031140302,Cook County,IL,metro,1345,130313,False,ffiec_ratio,81.0,48.0,0.0,48.0,18850000.0,0.0,False,48.0,0.03569,0.59259,81.0,"conversion - present, capturing none",False,False
17089853300,Kane County,IL,metro,1207,80119,True,ffiec_ratio,92.0,48.0,0.0,48.0,7500000.0,0.0,False,48.0,0.03977,0.52174,92.0,"conversion - present, capturing none",False,False
17031061902,Cook County,IL,metro,2962,148906,False,ffiec_ratio,76.0,48.0,0.0,48.0,14720000.0,0.0,True,48.0,0.01621,0.63158,76.0,siting - outside the footprint,False,False
55059000800,Kenosha County,WI,metro,1065,52431,True,ffiec_ratio,101.0,48.0,1.0,47.0,7830000.0,2.083,False,47.0,0.04413,0.46535,98.9,"conversion - present, under-capturing",False,False
55079000201,Milwaukee County,WI,metro,1935,51022,True,ffiec_ratio,106.0,48.0,1.0,47.0,38800000.0,2.083,False,47.0,0.02429,0.4434,103.79,"conversion - present, under-capturing",False,False
17031051100,Cook County,IL,metro,718,222045,False,ffiec_ratio,71.0,48.0,1.0,47.0,36460000.0,2.083,True,47.0,0.06546,0.66197,69.52,siting - outside the footprint,False,False
17031813900,Cook County,IL,metro,1705,88728,True,ffiec_ratio,106.0,48.0,1.0,47.0,12790000.0,2.083,True,47.0,0.02757,0.4434,103.79,siting - outside the footprint,False,False
55079001500,Milwaukee County,WI,metro,1135,61089,True,ffiec_ratio,95.0,51.0,4.0,47.0,7795000.0,7.843,False,47.0,0.04141,0.49474,87.55,"conversion - present, under-capturing",False,False
55079020000,Milwaukee County,WI,metro,1571,59750,True,ffiec_ratio,75.0,47.0,0.0,47.0,7075000.0,0.0,False,47.0,0.02992,0.62667,75.0,"conversion - present, capturing none",False,False
55097960702,Portage County,WI,micro,1544,112400,False,ffiec_ratio,79.0,52.0,5.0,47.0,17650000.0,9.615,False,47.0,0.03044,0.59494,71.4,"conversion - present, under-capturing",False,False
55079016100,Milwaukee County,WI,metro,1142,54750,True,ffiec_ratio,80.0,47.0,0.0,47.0,7595000.0,0.0,False,47.0,0.04116,0.5875,80.0,"conversion - present, capturing none",False,False
55079000303,Milwaukee County,WI,metro,696,76875,False,ffiec_ratio,86.0,48.0,1.0,47.0,8280000.0,2.083,True,47.0,0.06753,0.54651,84.21,siting - outside the footprint,False,False
55079021100,Milwaukee County,WI,metro,517,84375,False,ffiec_ratio,62.0,49.0,2.0,47.0,8545000.0,4.082,False,47.0,0.09091,0.75806,59.47,"conversion - present, under-capturing",False,False
17055040600,Franklin County,IL,rural,1167,83125,False,ffiec_ratio,87.0,47.0,0.0,47.0,5185000.0,0.0,True,47.0,0.04027,0.54023,87.0,siting - outside the footprint,False,False
55025002601,Dane County,WI,metro,968,90665,True,ffiec_ratio,62.0,47.0,0.0,47.0,11875000.0,0.0,False,47.0,0.04855,0.75806,62.0,"conversion - present, capturing none",False,False
17199020801,Williamson County,IL,micro,914,70929,False,ffiec_ratio,84.0,47.0,0.0,47.0,7485000.0,0.0,True,47.0,0.05142,0.55952,84.0,siting - outside the footprint,False,False
17043844502,DuPage County,IL,metro,1539,172255,False,ffiec_ratio,94.0,47.0,0.0,47.0,32865000.0,0.0,True,47.0,0.03054,0.5,94.0,siting - outside the footprint,False,False
17031690400,Cook County,IL,metro,1507,65954,True,ffiec_ratio,132.0,47.0,0.0,47.0,13165000.0,0.0,False,47.0,0.03119,0.35606,132.0,"conversion - present, capturing none",False,False
55089650103,Ozaukee County,WI,metro,1052,120000,False,ffiec_ratio,76.0,47.0,0.0,47.0,9145000.0,0.0,False,47.0,0.04468,0.61842,76.0,"conversion - present, capturing none",False,False
55079007000,Milwaukee County,WI,metro,927,37500,True,ffiec_ratio,110.0,47.0,0.0,47.0,15315000.0,0.0,False,47.0,0.0507,0.42727,110.0,"conversion - present, capturing none",False,False
17079977400,Jasper County,IL,rural,1230,68333,False,ffiec_ratio,74.0,47.0,0.0,47.0,5015000.0,0.0,True,47.0,0.03821,0.63514,74.0,siting - outside the footprint,False,False
17113005601,McLean County,IL,metro,696,90250,True,ffiec_ratio,76.0,47.0,0.0,47.0,6405000.0,0.0,True,47.0,0.06753,0.61842,76.0,siting - outside the footprint,False,False
17019005702,Champaign County,IL,metro,766,141964,False,ffiec_ratio,73.0,47.0,0.0,47.0,10725000.0,0.0,True,47.0,0.06136,0.64384,73.0,siting - outside the footprint,False,False
17179020100,Tazewell County,IL,metro,1243,73929,False,ffiec_ratio,74.0,47.0,0.0,47.0,5895000.0,0.0,True,47.0,0.03781,0.63514,74.0,siting - outside the footprint,False,False
17145030600,Perry County,IL,rural,1525,61413,True,ffiec_ratio,93.0,47.0,0.0,47.0,4755000.0,0.0,True,47.0,0.03082,0.50538,93.0,siting - outside the footprint,False,False
17031827901,Cook County,IL,metro,684,98000,False,ffiec_ratio,104.0,47.0,0.0,47.0,10775000.0,0.0,True,47.0,0.06871,0.45192,104.0,siting - outside the footprint,False,False
17087977800,Johnson County,IL,rural,1398,68508,True,ffiec_ratio,93.0,47.0,0.0,47.0,6925000.0,0.0,True,47.0,0.03362,0.50538,93.0,siting - outside the footprint,False,False
55031021000,Douglas County,WI,metro,970,91094,False,ffiec_ratio,93.0,47.0,0.0,47.0,5855000.0,0.0,True,47.0,0.04845,0.50538,93.0,siting - outside the footprint,False,False
17031809600,Cook County,IL,metro,1339,161818,False,ffiec_ratio,104.0,47.0,0.0,47.0,20295000.0,0.0,False,47.0,0.0351,0.45192,104.0,"conversion - present, capturing none",False,False
17055040500,Franklin County,IL,rural,1372,72346,False,ffiec_ratio,66.0,47.0,0.0,47.0,6535000.0,0.0,True,47.0,0.03426,0.71212,66.0,siting - outside the footprint,False,False
17181950400,Union County,IL,rural,2083,,False,ffiec_ratio,81.0,47.0,0.0,47.0,6085000.0,0.0,True,47.0,0.02256,0.58025,81.0,siting - outside the footprint,False,True
17081050300,Jefferson County,IL,micro,1654,92530,False,ffiec_ratio,97.0,47.0,0.0,47.0,7005000.0,0.0,True,47.0,0.02842,0.48454,97.0,siting - outside the footprint,False,False
17167001001,Sangamon County,IL,metro,974,139250,False,ffiec_ratio,70.0,47.0,0.0,47.0,8865000.0,0.0,True,47.0,0.04825,0.67143,70.0,siting - outside the footprint,False,False
17091012000,Kankakee County,IL,metro,1579,81233,False,ffiec_ratio,97.0,47.0,0.0,47.0,6885000.0,0.0,True,47.0,0.02977,0.48454,97.0,siting - outside the footprint,False,False
17089851301,Kane County,IL,metro,1169,67356,True,ffiec_ratio,79.0,48.0,1.0,47.0,12580000.0,2.083,False,47.0,0.04021,0.59494,77.35,"conversion - present, under-capturing",False,False
17105960500,Livingston County,IL,micro,1337,65158,True,ffiec_ratio,91.0,47.0,0.0,47.0,4925000.0,0.0,True,47.0,0.03515,0.51648,91.0,siting - outside the footprint,False,False
17019005402,Champaign County,IL,metro,1930,83194,True,ffiec_ratio,86.0,47.0,0.0,47.0,13575000.0,0.0,True,47.0,0.02435,0.54651,86.0,siting - outside the footprint,False,False
17043846102,DuPage County,IL,metro,1937,88798,False,ffiec_ratio,84.0,47.0,0.0,47.0,11795000.0,0.0,True,47.0,0.02426,0.55952,84.0,siting - outside the footprint,False,False
17073030500,Henry County,IL,metro,836,111118,False,ffiec_ratio,59.0,47.0,0.0,47.0,6315000.0,0.0,True,47.0,0.05622,0.79661,59.0,siting - outside the footprint,False,False
55079007800,Milwaukee County,WI,metro,1347,107781,False,ffiec_ratio,62.0,48.0,2.0,46.0,20600000.0,4.167,False,46.0,0.03415,0.74194,59.42,"conversion - present, under-capturing",False,False
55079020500,Milwaukee County,WI,metro,1100,56815,True,ffiec_ratio,91.0,48.0,2.0,46.0,7680000.0,4.167,False,46.0,0.04182,0.50549,87.21,"conversion - present, under-capturing",False,False
17119402300,Madison County,IL,metro,773,90208,True,ffiec_ratio,67.0,47.0,1.0,46.0,6395000.0,2.128,False,46.0,0.05951,0.68657,65.57,"conversion - present, under-capturing",False,False
55133204400,Waukesha County,WI,metro,993,159063,False,ffiec_ratio,76.0,49.0,3.0,46.0,18735000.0,6.122,False,46.0,0.04632,0.60526,71.35,"conversion - present, under-capturing",False,False
55079003200,Milwaukee County,WI,metro,1181,70068,True,ffiec_ratio,110.0,48.0,2.0,46.0,7210000.0,4.167,False,46.0,0.03895,0.41818,105.42,"conversion - present, under-capturing",False,False
55003950400,Ashland County,WI,rural,1128,82941,False,ffiec_ratio,75.0,51.0,5.0,46.0,7115000.0,9.804,False,46.0,0.04078,0.61333,67.65,"conversion - present, under-capturing",False,False
17031620100,Cook County,IL,metro,1238,118828,True,ffiec_ratio,87.0,47.0,1.0,46.0,8755000.0,2.128,True,46.0,0.03716,0.52874,85.15,siting - outside the footprint,False,False
55003950300,Ashland County,WI,rural,1097,110588,True,ffiec_ratio,76.0,51.0,5.0,46.0,9235000.0,9.804,False,46.0,0.04193,0.60526,68.55,"conversion - present, under-capturing",False,False
55133201800,Waukesha County,WI,metro,603,134722,False,ffiec_ratio,66.0,48.0,2.0,46.0,10970000.0,4.167,False,46.0,0.07629,0.69697,63.25,"conversion - present, under-capturing",False,False
17043844307,DuPage County,IL,metro,1423,93071,False,ffiec_ratio,79.0,46.0,0.0,46.0,10500000.0,0.0,True,46.0,0.03233,0.58228,79.0,siting - outside the footprint,False,False
17107953000,Logan County,IL,micro,1019,104000,False,ffiec_ratio,64.0,46.0,0.0,46.0,5180000.0,0.0,True,46.0,0.04514,0.71875,64.0,siting - outside the footprint,False,False
17157951100,Randolph County,IL,rural,1576,76075,False,ffiec_ratio,72.0,46.0,0.0,46.0,5590000.0,0.0,True,46.0,0.02919,0.63889,72.0,siting - outside the footprint,False,False
17001010600,Adams County,IL,micro,2306,102440,False,ffiec_ratio,84.0,46.0,0.0,46.0,12080000.0,0.0,True,46.0,0.01995,0.54762,84.0,siting - outside the footprint,False,False
17067954100,Hancock County,IL,rural,1390,82222,False,ffiec_ratio,77.0,46.0,0.0,46.0,5420000.0,0.0,True,46.0,0.03309,0.5974,77.0,siting - outside the footprint,False,False
55117011400,Sheboygan County,WI,metro,1600,75438,False,ffiec_ratio,75.0,46.0,0.0,46.0,9530000.0,0.0,False,46.0,0.02875,0.61333,75.0,"conversion - present, capturing none",False,False
17163502603,St. Clair County,IL,metro,1079,31779,True,ffiec_ratio,93.0,47.0,1.0,46.0,3315000.0,2.128,True,46.0,0.04263,0.49462,91.02,siting - outside the footprint,False,False
17031251300,Cook County,IL,metro,1544,58992,True,ffiec_ratio,127.0,46.0,0.0,46.0,10360000.0,0.0,True,46.0,0.02979,0.3622,127.0,siting - outside the footprint,False,False
17175951400,Stark County,IL,metro,1241,86250,False,ffiec_ratio,65.0,46.0,0.0,46.0,4290000.0,0.0,True,46.0,0.03707,0.70769,65.0,siting - outside the footprint,False,False
17201003708,Winnebago County,IL,metro,1437,64032,True,ffiec_ratio,73.0,47.0,1.0,46.0,6595000.0,2.128,False,46.0,0.03201,0.63014,71.45,"conversion - present, under-capturing",False,False
17163501700,St. Clair County,IL,metro,1257,67270,True,ffiec_ratio,71.0,46.0,0.0,46.0,5880000.0,0.0,True,46.0,0.0366,0.64789,71.0,siting - outside the footprint,False,False
17119401701,Madison County,IL,metro,867,45556,True,ffiec_ratio,81.0,46.0,0.0,46.0,2550000.0,0.0,False,46.0,0.05306,0.5679,81.0,"conversion - present, capturing none",False,False
17135957300,Montgomery County,IL,rural,1305,82768,False,ffiec_ratio,69.0,46.0,0.0,46.0,4430000.0,0.0,True,46.0,0.03525,0.66667,69.0,siting - outside the footprint,False,False
17109010402,McDonough County,IL,micro,1909,60694,False,ffiec_ratio,68.0,46.0,0.0,46.0,6090000.0,0.0,True,46.0,0.0241,0.67647,68.0,siting - outside the footprint,False,False
17173959300,Shelby County,IL,rural,2189,73250,False,ffiec_ratio,78.0,46.0,0.0,46.0,5850000.0,0.0,True,46.0,0.02101,0.58974,78.0,siting - outside the footprint,False,False
17031691200,Cook County,IL,metro,869,38580,True,ffiec_ratio,97.0,46.0,0.0,46.0,11800000.0,0.0,True,46.0,0.05293,0.47423,97.0,siting - outside the footprint,False,False
17031820800,Cook County,IL,metro,1023,90848,False,ffiec_ratio,100.0,46.0,0.0,46.0,10420000.0,0.0,True,46.0,0.04497,0.46,100.0,siting - outside the footprint,False,False
17099962500,LaSalle County,IL,micro,751,111452,False,ffiec_ratio,70.0,46.0,0.0,46.0,7710000.0,0.0,True,46.0,0.06125,0.65714,70.0,siting - outside the footprint,False,False
17031190200,Cook County,IL,metro,1624,87139,True,ffiec_ratio,100.0,46.0,0.0,46.0,13250000.0,0.0,False,46.0,0.02833,0.46,100.0,"conversion - present, capturing none",False,False
17043841902,DuPage County,IL,metro,726,132500,False,ffiec_ratio,71.0,46.0,0.0,46.0,14960000.0,0.0,True,46.0,0.06336,0.64789,71.0,siting - outside the footprint,False,False
55049950200,Iowa County,WI,metro,1282,88789,True,ffiec_ratio,95.0,47.0,1.0,46.0,9735000.0,2.128,True,46.0,0.03588,0.48421,92.98,siting - outside the footprint,False,False
17031808800,Cook County,IL,metro,1627,250001,False,ffiec_ratio,74.0,47.0,1.0,46.0,30595000.0,2.128,False,46.0,0.02827,0.62162,72.43,"conversion - present, under-capturing",False,False
17031660800,Cook County,IL,metro,2212,47408,True,ffiec_ratio,94.0,46.0,0.0,46.0,10390000.0,0.0,True,46.0,0.0208,0.48936,94.0,siting - outside the footprint,False,False
17117956300,Macoupin County,IL,metro,1004,88750,False,ffiec_ratio,63.0,46.0,0.0,46.0,7620000.0,0.0,True,46.0,0.04582,0.73016,63.0,siting - outside the footprint,False,False
17043841321,DuPage County,IL,metro,781,160625,False,ffiec_ratio,76.0,46.0,0.0,46.0,11020000.0,0.0,False,46.0,0.0589,0.60526,76.0,"conversion - present, capturing none",False,False
17183010900,Vermilion County,IL,micro,1131,81346,False,ffiec_ratio,66.0,46.0,0.0,46.0,4970000.0,0.0,True,46.0,0.04067,0.69697,66.0,siting - outside the footprint,False,False
55003950700,Ashland County,WI,rural,1032,74576,False,ffiec_ratio,75.0,48.0,3.0,45.0,6940000.0,6.25,False,45.0,0.0436,0.6,70.31,"conversion - present, under-capturing",False,False
55087011001,Outagamie County,WI,metro,1436,69321,True,ffiec_ratio,60.0,47.0,2.0,45.0,18375000.0,4.255,False,45.0,0.03134,0.75,57.45,"conversion - present, under-capturing",False,False
55085970603,Oneida County,WI,rural,802,95000,False,ffiec_ratio,71.0,50.0,5.0,45.0,10110000.0,10.0,False,45.0,0.05611,0.6338,63.9,"conversion - present, under-capturing",False,False
55119960200,Taylor County,WI,rural,813,85556,False,ffiec_ratio,75.0,46.0,1.0,45.0,8600000.0,2.174,False,45.0,0.05535,0.6,73.37,"conversion - present, under-capturing",False,False
17031720500,Cook County,IL,metro,760,161400,False,ffiec_ratio,67.0,46.0,1.0,45.0,13480000.0,2.174,True,45.0,0.05921,0.67164,65.54,siting - outside the footprint,False,False
55025010200,Dane County,WI,metro,520,236250,False,ffiec_ratio,67.0,46.0,1.0,45.0,25020000.0,2.174,False,45.0,0.08654,0.67164,65.54,"conversion - present, under-capturing",False,False
17031812802,Cook County,IL,metro,1204,121250,False,ffiec_ratio,73.0,46.0,1.0,45.0,15770000.0,2.174,True,45.0,0.03738,0.61644,71.41,siting - outside the footprint,False,False
55009001701,Brown County,WI,metro,1706,50558,True,ffiec_ratio,80.0,51.0,6.0,45.0,9775000.0,11.765,False,45.0,0.02638,0.5625,70.59,"conversion - present, under-capturing",False,False
55103970100,Richland County,WI,rural,1190,89958,False,ffiec_ratio,71.0,46.0,1.0,45.0,8830000.0,2.174,True,45.0,0.03782,0.6338,69.46,siting - outside the footprint,False,False
55111000902,Sauk County,WI,micro,600,88375,False,ffiec_ratio,79.0,50.0,5.0,45.0,13550000.0,10.0,False,45.0,0.075,0.56962,71.1,"conversion - present, under-capturing",False,False
17031020100,Cook County,IL,metro,1676,61929,True,ffiec_ratio,79.0,45.0,0.0,45.0,11225000.0,0.0,False,45.0,0.02685,0.56962,79.0,"conversion - present, capturing none",False,False
17031241300,Cook County,IL,metro,816,241094,False,ffiec_ratio,74.0,45.0,0.0,45.0,30395000.0,0.0,False,45.0,0.05515,0.60811,74.0,"conversion - present, capturing none",False,False
17089852907,Kane County,IL,metro,1579,93536,True,ffiec_ratio,108.0,45.0,0.0,45.0,8275000.0,0.0,True,45.0,0.0285,0.41667,108.0,siting - outside the footprint,False,False
55011960400,Buffalo County,WI,rural,1095,89922,False,ffiec_ratio,69.0,45.0,0.0,45.0,8815000.0,0.0,True,45.0,0.0411,0.65217,69.0,siting - outside the footprint,False,False
17031150800,Cook County,IL,metro,1740,108710,False,ffiec_ratio,90.0,45.0,0.0,45.0,15615000.0,0.0,False,45.0,0.02586,0.5,90.0,"conversion - present, capturing none",False,False
17077011600,Jackson County,IL,micro,1455,109173,False,ffiec_ratio,79.0,45.0,0.0,45.0,8025000.0,0.0,True,45.0,0.03093,0.56962,79.0,siting - outside the footprint,False,False
17183011000,Vermilion County,IL,micro,1462,74871,False,ffiec_ratio,92.0,45.0,0.0,45.0,4505000.0,0.0,True,45.0,0.03078,0.48913,92.0,siting - outside the footprint,False,False
17165956200,Saline County,IL,rural,1300,85192,False,ffiec_ratio,93.0,45.0,0.0,45.0,6835000.0,0.0,True,45.0,0.03462,0.48387,93.0,siting - outside the footprint,False,False
17123961300,Marshall County,IL,metro,847,110375,False,ffiec_ratio,78.0,45.0,0.0,45.0,9275000.0,0.0,True,45.0,0.05313,0.57692,78.0,siting - outside the footprint,False,False
17031210602,Cook County,IL,metro,1636,93942,False,ffiec_ratio,79.0,45.0,0.0,45.0,22905000.0,0.0,True,45.0,0.02751,0.56962,79.0,siting - outside the footprint,False,False
17031190800,Cook County,IL,metro,1841,73654,True,ffiec_ratio,85.0,45.0,0.0,45.0,16375000.0,0.0,False,45.0,0.02444,0.52941,85.0,"conversion - present, capturing none",False,False
17057953200,Fulton County,IL,micro,1093,88026,False,ffiec_ratio,76.0,45.0,0.0,45.0,5425000.0,0.0,True,45.0,0.04117,0.59211,76.0,siting - outside the footprint,False,False
17037001900,DeKalb County,IL,metro,874,118750,False,ffiec_ratio,77.0,45.0,0.0,45.0,9555000.0,0.0,True,45.0,0.05149,0.58442,77.0,siting - outside the footprint,False,False
17031241200,Cook County,IL,metro,933,231544,False,ffiec_ratio,72.0,45.0,0.0,45.0,26305000.0,0.0,False,45.0,0.04823,0.625,72.0,"conversion - present, capturing none",False,False
17031171100,Cook County,IL,metro,1336,107188,False,ffiec_ratio,88.0,45.0,0.0,45.0,25005000.0,0.0,False,45.0,0.03368,0.51136,88.0,"conversion - present, capturing none",False,False
17031250300,Cook County,IL,metro,1670,67833,True,ffiec_ratio,127.0,45.0,0.0,45.0,13615000.0,0.0,True,45.0,0.02695,0.35433,127.0,siting - outside the footprint,False,False
17061973600,Greene County,IL,rural,986,77434,False,ffiec_ratio,70.0,45.0,0.0,45.0,4435000.0,0.0,True,45.0,0.04564,0.64286,70.0,siting - outside the footprint,False,False
17031251800,Cook County,IL,metro,1622,41193,True,ffiec_ratio,75.0,45.0,0.0,45.0,13325000.0,0.0,True,45.0,0.02774,0.6,75.0,siting - outside the footprint,False,False
55105003200,Rock County,WI,metro,991,83095,False,ffiec_ratio,71.0,48.0,3.0,45.0,13810000.0,6.25,False,45.0,0.04541,0.6338,66.56,"conversion - present, under-capturing",False,False
17095001000,Knox County,IL,micro,1657,66688,False,ffiec_ratio,72.0,45.0,0.0,45.0,2875000.0,0.0,True,45.0,0.02716,0.625,72.0,siting - outside the footprint,False,False
17031814000,Cook County,IL,metro,1430,75347,True,ffiec_ratio,92.0,45.0,0.0,45.0,11285000.0,0.0,True,45.0,0.03147,0.48913,92.0,siting - outside the footprint,False,False
17077010200,Jackson County,IL,micro,1607,75395,True,ffiec_ratio,66.0,45.0,0.0,45.0,5245000.0,0.0,True,45.0,0.028,0.68182,66.0,siting - outside the footprint,False,False
17031431200,Cook County,IL,metro,1273,67449,True,ffiec_ratio,105.0,46.0,1.0,45.0,9650000.0,2.174,True,45.0,0.03535,0.42857,102.72,siting - outside the footprint,False,False
17103000600,Lee County,IL,micro,1542,70156,False,ffiec_ratio,68.0,45.0,0.0,45.0,4725000.0,0.0,True,45.0,0.02918,0.66176,68.0,siting - outside the footprint,False,False
17031810600,Cook County,IL,metro,1843,98289,False,ffiec_ratio,101.0,45.0,0.0,45.0,12045000.0,0.0,False,45.0,0.02442,0.44554,101.0,"conversion - present, capturing none",False,False
17197883304,Will County,IL,metro,701,124375,False,ffiec_ratio,69.0,45.0,0.0,45.0,12565000.0,0.0,True,45.0,0.06419,0.65217,69.0,siting - outside the footprint,False,False
17031071700,Cook County,IL,metro,696,250001,False,ffiec_ratio,66.0,45.0,0.0,45.0,30295000.0,0.0,False,45.0,0.06466,0.68182,66.0,"conversion - present, capturing none",False,False
