uninumbr,cert,year,deposits
201471,16450,2025,118425000
201475,16450,2025,179625000
2330,16450,2025,309662000
201675,16450,2025,106777000
253803,16450,2025,83202000
41262,16450,2025,378602000
469499,16450,2025,644270000
470288,16450,2025,174331000
609,16450,2025,88241000
10661,16501,2025,468187000
238171,16501,2025,54145000
7698,16501,2025,95492000
6897,16501,2025,49144000
282261,16501,2025,37700000
263588,16501,2025,103427000
14188,16501,2025,99880000
8572,16501,2025,54270000
238172,16501,2025,57037000
10718,16571,2025,83735553000
238372,16571,2025,68337000
365531,16571,2025,52862000
44118,16571,2025,209571000
284062,16571,2025,314888000
284065,16571,2025,283805000
43687,16571,2025,41058000
43730,16571,2025,135334000
40879,16571,2025,109980000
43324,16571,2025,98374000
264764,16571,2025,21988000
264768,16571,2025,82405000
278271,16571,2025,165426000
2295,16571,2025,106917000
278273,16571,2025,68649000
42849,16571,2025,104420000
278267,16571,2025,52486000
278281,16571,2025,238276000
278282,16571,2025,81126000
282990,16571,2025,120098000
282991,16571,2025,144466000
282992,16571,2025,157399000
278771,16571,2025,81479000
201457,16571,2025,119606000
278774,16571,2025,67320000
278783,16571,2025,88576000
43916,16571,2025,262682000
278779,16571,2025,173565000
278785,16571,2025,161982000
278775,16571,2025,213951000
280335,16571,2025,97350000
280344,16571,2025,115946000
280346,16571,2025,148071000
280348,16571,2025,67470000
280353,16571,2025,47254000
280354,16571,2025,94972000
41942,16571,2025,82248000
186611,16571,2025,0
186614,16571,2025,92693000
186616,16571,2025,0
14178,16571,2025,157280000
186620,16571,2025,146158000
186621,16571,2025,23601000
186622,16571,2025,41803000
361933,16571,2025,89228000
47014,16571,2025,120636000
289504,16571,2025,117422000
430797,16571,2025,64970000
431015,16571,2025,73621000
432371,16571,2025,74475000
2294,16571,2025,445685000
201452,16571,2025,108756000
201453,16571,2025,105447000
201454,16571,2025,173240000
201455,16571,2025,184253000
201456,16571,2025,181335000
2353,16571,2025,866780000
432107,16571,2025,83319000
443425,16571,2025,99406000
443426,16571,2025,56799000
443429,16571,2025,40747000
443430,16571,2025,134192000
6675,16571,2025,215425000
222406,16571,2025,108596000
446974,16571,2025,41122000
201723,16571,2025,234984000
6684,16571,2025,201414000
222414,16571,2025,140035000
222415,16571,2025,391964000
222416,16571,2025,227334000
222417,16571,2025,101548000
222418,16571,2025,171520000
357230,16571,2025,148078000
429352,16571,2025,135668000
450639,16571,2025,59293000
454205,16571,2025,63490000
201724,16571,2025,213664000
454206,16571,2025,89672000
454207,16571,2025,109470000
667743,16571,2025,1000
670188,16571,2025,35312000
2357,16571,2025,101535000
238373,16571,2025,146230000
201726,16571,2025,0
457265,16571,2025,119787000
201727,16571,2025,171501000
201728,16571,2025,258558000
267528,16571,2025,72527000
467951,16571,2025,68253000
470146,16571,2025,52339000
473409,16571,2025,73283000
475477,16571,2025,23248000
479139,16571,2025,109069000
201734,16571,2025,44243000
201735,16571,2025,121091000
14085,16571,2025,185428000
482159,16571,2025,28101000
493522,16571,2025,24479000
10765,16571,2025,756315000
16138,16571,2025,49310000
493525,16571,2025,55033000
493526,16571,2025,109309000
466382,16571,2025,14512000
506542,16571,2025,37471000
506543,16571,2025,149131000
506549,16571,2025,0
10308,16571,2025,83472000
507051,16571,2025,134378000
2401,16571,2025,108232000
13037,16571,2025,146315000
201835,16571,2025,52061000
201836,16571,2025,102131000
201837,16571,2025,123612000
201841,16571,2025,53289000
13888,16571,2025,74131000
8960,16571,2025,235563000
201737,16571,2025,75359000
360165,16571,2025,113177000
424659,16571,2025,42658000
267039,16571,2025,67385000
430799,16571,2025,59473000
453409,16571,2025,94751000
10405,16571,2025,174041000
237600,16571,2025,88857000
238494,16571,2025,0
14665,16571,2025,64988000
5934,16571,2025,326793000
241439,16571,2025,191225000
241440,16571,2025,0
241441,16571,2025,202388000
241442,16571,2025,137047000
241443,16571,2025,112685000
12028,16571,2025,679057000
243888,16571,2025,127393000
13646,16571,2025,151852000
249690,16571,2025,171660000
5808,16571,2025,201486000
219386,16571,2025,113749000
3916,16571,2025,159556000
208087,16571,2025,82746000
6917,16571,2025,239910000
238496,16571,2025,236020000
223019,16571,2025,76969000
13716,16571,2025,119186000
1180,16571,2025,121412000
423185,16571,2025,81860000
46137,16571,2025,77377000
40497,16571,2025,119447000
289103,16571,2025,116194000
289104,16571,2025,141808000
12307,16571,2025,69184000
1206,16571,2025,101406000
11685,16571,2025,1242444000
61024,16571,2025,57266000
242609,16571,2025,163675000
557506,16571,2025,13935000
585633,16571,2025,42148000
430453,16571,2025,80770000
594341,16571,2025,60736000
596184,16571,2025,24557000
638682,16571,2025,9520000
643802,16571,2025,72001000
245284,16571,2025,111240000
14373,16571,2025,167403000
645701,16571,2025,1000
229376,16571,2025,207578000
229378,16571,2025,62659000
229379,16571,2025,136703000
430451,16571,2025,156430000
12939,16571,2025,142009000
247310,16571,2025,119590000
245285,16571,2025,65844000
190144,16571,2025,0
190145,16571,2025,100682000
583,16571,2025,115023000
186609,16571,2025,48090000
186610,16571,2025,33389000
284061,16571,2025,142559000
10730,16585,2025,19187000
10797,16666,2025,583023000
530263,16666,2025,84374000
10798,16667,2025,69704000
10867,16752,2025,66600000
618068,16752,2025,45598000
659064,16752,2025,5832000
10987,16900,2025,63889000
456611,16900,2025,28467000
11056,16982,2025,374090000
2331,16982,2025,34847000
446266,16982,2025,53094000
6961,16982,2025,109317000
7505,16982,2025,10346000
7690,16982,2025,112722000
43845,16982,2025,12018000
239876,16982,2025,13103000
10913,16982,2025,26959000
223017,16982,2025,48496000
5811,16982,2025,124772000
219389,16982,2025,0
278839,16982,2025,16392000
596249,16982,2025,29046000
11257,17230,2025,428613000
262691,17230,2025,35314000
241117,17230,2025,107623000
429628,17230,2025,13341000
11268,17241,2025,86784000
7688,17241,2025,58900000
11332,17320,2025,85700000
241436,17320,2025,0
7881,17320,2025,35816000
449901,17320,2025,1330000
1185,17320,2025,10141000
2501,17320,2025,27202000
46405,17320,2025,17973000
282267,17320,2025,23890000
2288,17320,2025,43407000
278269,17320,2025,42611000
241438,17320,2025,0
357267,17320,2025,121039000
446238,17320,2025,11739000
510339,17320,2025,68981000
11442,17453,2025,49907000
2407,17453,2025,60510000
364277,17453,2025,39653000
11167,17453,2025,20206000
240612,17453,2025,43695000
489586,17453,2025,264812000
11457,17470,2025,538481000
451793,17470,2025,949709000
621067,17470,2025,128302000
11493,17513,2025,82356000
462784,17513,2025,111801000
569818,17513,2025,19094000
284419,17513,2025,8418000
2303,17513,2025,61946000
665729,17513,2025,7491000
11494,17514,2025,359831000
241914,17514,2025,8482000
10169,17514,2025,99602000
10724,17514,2025,67611000
238385,17514,2025,123531000
7497,17514,2025,72999000
10778,17514,2025,82757000
43274,17514,2025,35258000
280419,17514,2025,44677000
241915,17514,2025,41903000
2476,17514,2025,74235000
359292,17514,2025,0
272304,17514,2025,39640000
10903,17514,2025,85873000
422423,17514,2025,187037000
241917,17514,2025,0
472644,17514,2025,80589000
513436,17514,2025,0
241918,17514,2025,23463000
6164,17514,2025,29796000
453443,17514,2025,42442000
5810,17514,2025,39843000
7459,17514,2025,47862000
12619,17514,2025,116499000
231221,17514,2025,0
231222,17514,2025,135590000
10028,17514,2025,160139000
11544,17572,2025,150860000
2380,17572,2025,18699000
41557,17736,2025,23034000
1179,1781,2025,79211000
190137,1781,2025,74973000
462474,1781,2025,14276000
1183,1786,2025,64546000
238145,1786,2025,83312000
628040,1786,2025,21928000
10642,1786,2025,53517000
663342,1786,2025,17216000
673465,1786,2025,7089000
190147,1786,2025,29741000
190148,1786,2025,15074000
201796,1786,2025,17329000
201797,1786,2025,71218000
553042,1786,2025,82135000
655319,1786,2025,25470000
2347,1786,2025,87320000
1201,1808,2025,65743000
5405,1808,2025,40740000
6702,1808,2025,101212000
222433,1808,2025,30657000
453963,1808,2025,38248000
9473,1808,2025,24382000
16346,1808,2025,19986000
2317,1808,2025,49292000
587377,1808,2025,14400000
451124,1808,2025,8067000
12091,18171,2025,319681000
244118,18171,2025,0
12308,18402,2025,365650000
245286,18402,2025,0
478961,18402,2025,50861000
79500,18402,2025,81570000
423201,18402,2025,28368000
8805,18402,2025,74249000
245287,18402,2025,114419000
677202,18402,2025,4054000
14080,18402,2025,92087000
250968,18402,2025,35126000
245288,18402,2025,62786000
11009,18402,2025,156907000
13605,18402,2025,74845000
239540,18402,2025,42694000
452993,18402,2025,117938000
12333,18429,2025,1054585000
245379,18429,2025,34557000
364919,18429,2025,23754000
441849,18429,2025,79124000
43609,18429,2025,187645000
452043,18429,2025,267060000
6670,18429,2025,49724000
277466,18429,2025,18511000
277467,18429,2025,106897000
277468,18429,2025,109463000
265889,18429,2025,96206000
265890,18429,2025,24610000
265893,18429,2025,19279000
476939,18429,2025,9614000
6899,18429,2025,48543000
223005,18429,2025,35451000
223006,18429,2025,13971000
245381,18429,2025,181064000
3928,18429,2025,198415000
208112,18429,2025,0
10393,18429,2025,21522000
44203,18429,2025,43153000
222394,18429,2025,44924000
557267,18429,2025,652460000
577208,18429,2025,60311000
13054,18429,2025,57450000
227459,18429,2025,44636000
13070,18429,2025,33332000
1194,18429,2025,157476000
190168,18429,2025,0
6926,18429,2025,71198000
3926,18429,2025,51680000
356962,18429,2025,48247000
245383,18429,2025,45866000
557804,18429,2025,46991000
629185,18429,2025,23974000
277470,18429,2025,87411000
262824,18429,2025,8513000
13506,18429,2025,35647000
14385,18429,2025,22026000
250577,18429,2025,24447000
250580,18429,2025,62326000
358931,18429,2025,48635000
365927,18429,2025,33204000
431459,18429,2025,29950000
466974,18429,2025,30805000
557265,18429,2025,6790000
13929,18429,2025,201919000
267532,18429,2025,68815000
38488,18503,2025,990758000
260683,18503,2025,179792000
12452,18564,2025,303508000
12454,18566,2025,129609000
433913,18566,2025,129640000
629507,18566,2025,43530000
12456,18568,2025,28505000
12523,18641,2025,186787000
12740,18889,2025,96310000
652708,18889,2025,12923000
12849,19008,2025,1208112000
241783,19008,2025,77494000
247056,19008,2025,39295000
247057,19008,2025,113203000
247058,19008,2025,34904000
247059,19008,2025,18821000
357927,19008,2025,26373000
360942,19008,2025,36904000
418537,19008,2025,52251000
422442,19008,2025,19927000
247053,19008,2025,41647000
430011,19008,2025,22672000
445243,19008,2025,42764000
452503,19008,2025,12539000
478914,19008,2025,26144000
489799,19008,2025,49636000
510541,19008,2025,15008000
13862,19008,2025,241436000
250419,19008,2025,98226000
47579,19008,2025,29220000
40436,19008,2025,57686000
262343,19008,2025,107165000
247055,19008,2025,75112000
12937,19105,2025,20079000
13046,19230,2025,47659000
13145,19333,2025,832115000
247954,19333,2025,75235000
360580,19333,2025,43947000
419533,19333,2025,68300000
442406,19333,2025,99929000
481559,19333,2025,122226000
13529,19333,2025,254465000
442928,19333,2025,72394000
11322,19333,2025,198754000
247950,19333,2025,38204000
512439,19333,2025,81217000
527671,19333,2025,13231000
3907,19333,2025,45483000
208074,19333,2025,28844000
428530,19333,2025,97139000
42586,19333,2025,59623000
632878,19333,2025,6262000
247952,19333,2025,62352000
277053,19333,2025,56246000
13260,19459,2025,446766000
201892,19459,2025,0
340846,19459,2025,408009000
428771,19459,2025,83411000
440381,19459,2025,35353000
10097,19459,2025,0
235651,19459,2025,89291000
474318,19459,2025,42846000
263590,19459,2025,46025000
77684,19459,2025,63904000
8643,19459,2025,29691000
702,19459,2025,28405000
42079,19459,2025,20700000
273997,19459,2025,59529000
40496,19459,2025,23696000
511677,19459,2025,14454000
248399,19459,2025,0
7495,19459,2025,69762000
6696,19459,2025,22447000
7470,19459,2025,187925000
10834,19459,2025,51626000
7477,19459,2025,41237000
7682,19459,2025,54762000
13720,19459,2025,61323000
15574,19459,2025,25912000
255747,19459,2025,26659000
10321,19459,2025,101967000
16383,19459,2025,24095000
14430,19459,2025,46465000
257549,19459,2025,32836000
14315,19459,2025,8903000
257550,19459,2025,48720000
526141,19459,2025,66625000
48181,19459,2025,157882000
290133,19459,2025,84664000
466769,19459,2025,35936000
201721,19459,2025,60811000
7215,19459,2025,316744000
224331,19459,2025,8000
301164,19459,2025,15057000
512905,19459,2025,25108000
1192,19459,2025,111024000
7891,19459,2025,47343000
2435,19459,2025,71250000
13306,19506,2025,696654000
248549,19506,2025,136260000
479019,19506,2025,54694000
564209,19506,2025,41880000
650746,19506,2025,56768000
659549,19506,2025,5673000
665473,19506,2025,16462000
357889,19506,2025,38992000
363614,19506,2025,211260000
462021,19506,2025,39511000
480473,19506,2025,22469000
511981,19506,2025,25120000
44134,19506,2025,35448000
521876,19506,2025,70086000
13757,19506,2025,50035000
7513,19512,2025,81411000
40596,19512,2025,114974000
13373,19573,2025,510295000
248890,19573,2025,155389000
634772,19573,2025,69435000
636242,19573,2025,124206000
648005,19573,2025,79293000
672961,19573,2025,37512000
248891,19573,2025,403523000
248892,19573,2025,502187000
465919,19573,2025,207124000
587493,19573,2025,172416000
13488,19689,2025,82078000
249238,19689,2025,23514000
249239,19689,2025,28982000
467257,19689,2025,21067000
538614,19689,2025,0
13590,19796,2025,35848000
249552,19796,2025,21445000
14032,20369,2025,532199000
250832,20369,2025,41944000
612,20369,2025,79846000
419255,20369,2025,61485000
452961,20369,2025,26078000
6953,20369,2025,58351000
186697,20369,2025,32142000
245474,20369,2025,72099000
437184,20369,2025,51845000
521634,20369,2025,39946000
570443,20369,2025,50770000
12382,20369,2025,118424000
14024,20369,2025,43427000
11006,20369,2025,45850000
363204,20369,2025,64552000
428794,20369,2025,21616000
428795,20369,2025,35753000
429668,20369,2025,24084000
442345,20369,2025,108134000
452992,20369,2025,36760000
453828,20369,2025,29183000
9390,20369,2025,86252000
462322,20369,2025,24309000
463132,20369,2025,36687000
463206,20369,2025,3803000
280325,20369,2025,35410000
468636,20369,2025,16130000
2395,20369,2025,66468000
489802,20369,2025,57935000
491471,20369,2025,38349000
5928,20369,2025,68993000
6450,20369,2025,222830000
15793,20369,2025,76643000
361229,20369,2025,31379000
10095,20369,2025,69910000
2396,20369,2025,161609000
201823,20369,2025,0
13774,20369,2025,104468000
284139,20369,2025,42163000
250834,20369,2025,55459000
44139,20369,2025,36613000
284492,20369,2025,28641000
6918,20369,2025,47793000
201824,20369,2025,40620000
201825,20369,2025,35083000
201826,20369,2025,54620000
44542,20369,2025,81599000
359604,20369,2025,58597000
6447,20369,2025,71660000
596,20369,2025,96178000
3919,20369,2025,65724000
453406,20369,2025,19441000
453407,20369,2025,32251000
362164,20369,2025,61351000
14715,20369,2025,99060000
252588,20369,2025,48329000
252589,20369,2025,54427000
13221,20369,2025,60788000
2287,20369,2025,129539000
186663,20369,2025,0
7683,20369,2025,94253000
227049,20369,2025,17018000
265211,20369,2025,213937000
226330,20369,2025,11620000
14101,20454,2025,27549000
14234,20624,2025,0
465561,20624,2025,48034000
56139,20624,2025,296750000
294915,20624,2025,44999000
357625,20624,2025,88321000
452313,20624,2025,0
531682,20624,2025,117232000
596196,20624,2025,27984000
57084,20624,2025,262607000
587746,20624,2025,54894000
251423,20624,2025,64260000
36220,20624,2025,130614000
56309,20624,2025,133256000
254603,20624,2025,95664000
290422,20624,2025,82423000
357628,20624,2025,100849000
359555,20624,2025,125235000
441638,20624,2025,53628000
495468,20624,2025,186030000
358012,20624,2025,42489000
363229,20624,2025,53182000
366133,20624,2025,55946000
442297,20624,2025,52364000
10649,20624,2025,69380000
251414,20624,2025,86843000
238160,20624,2025,90070000
447414,20624,2025,51486000
14086,20624,2025,116283000
245916,20624,2025,0
245917,20624,2025,62893000
245919,20624,2025,183743000
245920,20624,2025,103182000
363483,20624,2025,91910000
432095,20624,2025,60062000
442296,20624,2025,66932000
251417,20624,2025,52826000
73809,20624,2025,90549000
10779,20624,2025,131565000
238522,20624,2025,53522000
280182,20624,2025,99772000
40552,20624,2025,38563000
42189,20624,2025,103314000
468964,20624,2025,63178000
11980,20624,2025,163405000
243776,20624,2025,108980000
11838,20624,2025,166040000
243111,20624,2025,0
582582,20624,2025,3610291000
569384,20856,2025,34653000
14859,21486,2025,117444000
252940,21486,2025,66985000
14969,21635,2025,68714000
15035,21721,2025,124412000
15247,21988,2025,84109000
7888,21988,2025,91500000
253858,21988,2025,38120000
430115,21988,2025,31423000
506051,21988,2025,35797000
15493,22282,2025,339919000
254322,22282,2025,78798000
492705,22282,2025,39697000
15633,22434,2025,182778000
254583,22434,2025,0
15718,22536,2025,171942000
607291,22536,2025,25545000
614399,22536,2025,27185000
621534,22536,2025,34311000
638684,22536,2025,37082000
650510,22536,2025,9353000
15761,22598,2025,105598000
500104,22598,2025,5019000
15930,22811,2025,93875000
471459,22811,2025,1936000
492558,22811,2025,21772000
15985,22874,2025,163176000
365742,22874,2025,9268000
464109,22874,2025,68742000
560358,22874,2025,14244000
561423,22874,2025,75224000
596407,22874,2025,39975000
617312,22874,2025,2759000
617497,22874,2025,209191000
359064,22874,2025,68489000
16073,22971,2025,62382000
255722,22971,2025,12110000
255723,22971,2025,50756000
255724,22971,2025,50224000
359290,22971,2025,12738000
41772,22971,2025,48810000
271765,22971,2025,6789000
461829,23220,2025,2459000
463155,23220,2025,3481000
463157,23220,2025,2876000
464202,23220,2025,4590000
466206,23220,2025,4298000
466208,23220,2025,3007000
466209,23220,2025,4068000
470105,23220,2025,3319000
470163,23220,2025,1969000
470578,23220,2025,6043000
470579,23220,2025,2873000
479189,23220,2025,3983000
479190,23220,2025,2313000
479191,23220,2025,2114000
479193,23220,2025,3053000
479194,23220,2025,2848000
479195,23220,2025,4910000
479196,23220,2025,3773000
479197,23220,2025,2258000
479198,23220,2025,4090000
479200,23220,2025,2996000
479201,23220,2025,2520000
479202,23220,2025,1637000
479203,23220,2025,3071000
479204,23220,2025,3327000
479205,23220,2025,1517000
479206,23220,2025,4959000
479207,23220,2025,4787000
479208,23220,2025,5379000
479248,23220,2025,4399000
479258,23220,2025,3221000
480613,23220,2025,4214000
492332,23220,2025,3107000
492353,23220,2025,3459000
492379,23220,2025,3468000
507359,23220,2025,2474000
521655,23220,2025,5414000
602714,23220,2025,1372000
16296,23257,2025,87961000
256092,23257,2025,66787000
8538,23257,2025,12125000
464512,23257,2025,20648000
12345,23257,2025,80278000
611,23257,2025,63949000
531826,23472,2025,0
7434,23498,2025,26539000
9201,23498,2025,36448000
11242,23498,2025,24207000
44222,23498,2025,25525000
284510,23498,2025,19352000
57191,23498,2025,38710000
226333,23498,2025,34858000
13357,23498,2025,52461000
248839,23498,2025,27815000
44772,23498,2025,31231000
226334,23498,2025,23263000
190176,23498,2025,20453000
363596,23498,2025,38886000
473731,23498,2025,100840000
430991,23498,2025,25320000
16490,23546,2025,202331000
14040,23546,2025,81129000
499537,23647,2025,493905000
358979,24170,2025,105257000
250298,24170,2025,86583000
590015,24170,2025,183187000
625628,24998,2025,4882000
2392,24998,2025,248576000
201814,24998,2025,100679000
603,24998,2025,87900000
186598,24998,2025,630754000
201795,24998,2025,157380000
422903,24998,2025,54352000
445297,24998,2025,40256000
46659,24998,2025,192472000
289395,24998,2025,52281000
32126,25883,2025,191679000
362391,25883,2025,243953000
596245,25894,2025,23551000
594304,26610,2025,209614000
262024,26610,2025,294873000
423440,26610,2025,296260000
38571,27052,2025,921061000
12879,27052,2025,774923000
247143,27052,2025,86841000
541831,27052,2025,138845000
572268,27052,2025,164486000
357052,27052,2025,106361000
478363,27052,2025,84978000
642166,27052,2025,488071000
668212,27052,2025,13845000
670834,27052,2025,79857000
360943,27074,2025,2792000
186652,27074,2025,333104000
39681,27362,2025,51423000
14632,27362,2025,86667000
252362,27362,2025,25768000
8058,27362,2025,64860000
227806,27362,2025,7140000
227807,27362,2025,0
227808,27362,2025,23098000
520806,27362,2025,65886000
16674,27362,2025,51068000
531130,27362,2025,5662000
559728,27362,2025,86484000
567013,27362,2025,36407000
587543,27362,2025,26654000
5409,27362,2025,22654000
218604,27362,2025,73745000
218606,27362,2025,11304000
261873,27362,2025,37887000
3901,27362,2025,21822000
40337,27556,2025,157514000
40421,27589,2025,6059245000
262325,27589,2025,266784000
612899,27589,2025,136661000
625481,27589,2025,0
262326,27589,2025,141955000
294912,27589,2025,141015000
365098,27589,2025,322546000
40498,27664,2025,182795000
262739,27664,2025,13000000
262740,27664,2025,25460000
43672,27664,2025,88056000
262741,27664,2025,34307000
262742,27664,2025,652000
41760,27664,2025,16628000
271617,27664,2025,10589000
40517,27683,2025,132525000
262828,27683,2025,51222000
495960,27683,2025,27785000
40557,27723,2025,110692000
263071,27723,2025,40163000
263072,27723,2025,49631000
40601,27767,2025,69684000
263321,27767,2025,14152000
263325,27767,2025,12654000
276097,27767,2025,13346000
263324,27767,2025,9457000
40744,27910,2025,80696000
43547,27910,2025,8034000
40823,27989,2025,146469000
43838,27989,2025,75227000
442597,27989,2025,58997000
40937,28103,2025,84132000
40939,28105,2025,224281000
265098,28105,2025,26012000
265099,28105,2025,32641000
41136,28302,2025,63590000
11504,28332,2025,25228000
263070,28332,2025,45587000
7475,28332,2025,64648000
41235,28401,2025,135107000
40986,28401,2025,53952000
43180,28401,2025,49739000
441112,28401,2025,33901000
11399,28401,2025,36850000
41259,28425,2025,79123000
267526,28425,2025,48630000
518117,28425,2025,41317000
41279,28445,2025,138617000
267658,28445,2025,23544000
444008,28679,2025,28525000
41581,28747,2025,93422000
42949,28747,2025,44249000
43142,28747,2025,21587000
270366,28747,2025,0
40827,28747,2025,112269000
446067,28747,2025,24257000
673408,28747,2025,74200000
41642,28808,2025,193642000
270720,28808,2025,49101000
270721,28808,2025,65576000
270722,28808,2025,86240000
270724,28808,2025,113410000
270725,28808,2025,32364000
14527,28808,2025,82589000
252045,28808,2025,20198000
252047,28808,2025,13189000
252048,28808,2025,18958000
252050,28808,2025,113741000
252051,28808,2025,25132000
252055,28808,2025,17546000
432377,28808,2025,16815000
432410,28808,2025,0
11470,28808,2025,56073000
241819,28808,2025,127823000
557418,28808,2025,128997000
648362,28808,2025,69281000
41675,28841,2025,362139000
270973,28841,2025,0
41758,28924,2025,49729000
271606,28924,2025,27287000
271607,28924,2025,12224000
271608,28924,2025,11739000
271609,28924,2025,10164000
271610,28924,2025,47724000
271611,28924,2025,17090000
271612,28924,2025,32192000
271613,28924,2025,38734000
271614,28924,2025,37966000
271615,28924,2025,32879000
359086,28924,2025,14073000
41759,28925,2025,195630000
271616,28925,2025,16580000
41843,29009,2025,147122000
272309,29009,2025,73959000
272311,29009,2025,110683000
453603,29009,2025,62923000
272310,29009,2025,258793000
41955,29121,2025,66397000
273036,29121,2025,36145000
266771,29121,2025,28216000
7229,29121,2025,39067000
42061,29227,2025,295801000
43902,29227,2025,29511000
40692,29227,2025,108957000
201957,29227,2025,71230000
42218,29384,2025,138877000
274857,29384,2025,36178000
42233,29399,2025,54840000
42283,29449,2025,35610000
74372,29523,2025,70406000
358300,29523,2025,61299000
429722,29523,2025,46715000
40665,29523,2025,71634000
263625,29523,2025,63176000
264806,29523,2025,52072000
264807,29523,2025,27056000
40887,29523,2025,43440000
43404,29523,2025,19967000
75139,29523,2025,62057000
570676,29523,2025,16996000
40902,29523,2025,58449000
42369,29535,2025,115842000
275388,29535,2025,19903000
13964,29566,2025,59009000
291940,29566,2025,4176000
1196,29566,2025,40216000
186659,29566,2025,11964000
186661,29566,2025,49504000
595,29566,2025,28417000
42479,29645,2025,100284000
40825,29645,2025,68304000
532367,29645,2025,11646000
42509,29675,2025,199384000
276751,29675,2025,298180000
276752,29675,2025,39912000
276753,29675,2025,75656000
557421,29675,2025,24398000
589552,29675,2025,67928000
604556,29675,2025,21739000
42511,29677,2025,88234000
42634,29800,2025,257249000
277217,29800,2025,127279000
531542,29800,2025,0
645094,29800,2025,0
42643,29809,2025,124303000
277271,29809,2025,53928000
277272,29809,2025,61399000
42420,29809,2025,102337000
277273,29809,2025,31499000
277274,29809,2025,67685000
365838,29809,2025,25327000
570141,29809,2025,14473000
43402,29809,2025,25405000
42814,29980,2025,91262000
278066,29980,2025,8935000
278067,29980,2025,7464000
518690,29980,2025,1378000
42877,30043,2025,44035000
273996,30043,2025,10505000
42986,30152,2025,24678000
43054,30220,2025,87600000
40742,30220,2025,5596000
43191,30357,2025,108917000
43490,30656,2025,43917000
281381,30656,2025,10832000
340823,30656,2025,3742000
43653,30819,2025,137119000
282225,30819,2025,0
42966,30819,2025,35469000
248310,30819,2025,0
40519,30819,2025,29891000
42820,30819,2025,23548000
43803,30969,2025,121636000
282921,30969,2025,23757000
282922,30969,2025,31524000
46186,33005,2025,383824000
289162,33005,2025,160412000
460567,33005,2025,49587000
512615,33005,2025,24404000
522200,33005,2025,36854000
570694,33005,2025,0
570695,33005,2025,0
6968,33005,2025,148558000
6954,33005,2025,70487000
223065,33005,2025,226065000
44585,33005,2025,224716000
433032,33005,2025,68195000
457853,33005,2025,60983000
552123,33005,2025,49095000
15521,33005,2025,87066000
358927,33005,2025,130150000
419259,33005,2025,269979000
46854,33306,2025,39798548000
12298,33306,2025,595049000
245190,33306,2025,174637000
11113,33306,2025,163133000
240247,33306,2025,0
289432,33306,2025,587970000
12920,33306,2025,180072000
247283,33306,2025,0
245192,33306,2025,290583000
420292,33306,2025,180708000
466613,33306,2025,0
289433,33306,2025,161138000
570214,33306,2025,441950000
585482,33306,2025,1940579000
617138,33306,2025,11126000
631645,33306,2025,32113000
47126,33306,2025,364821000
289622,33306,2025,0
452352,33306,2025,0
47748,33664,2025,3078992000
47819,33708,2025,442399000
289845,33708,2025,74296000
358572,33708,2025,174331000
424175,33708,2025,89178000
80014,33708,2025,66600000
47963,33753,2025,239576000
289853,33753,2025,134706000
289854,33753,2025,43427000
570247,33753,2025,0
48083,33803,2025,2478733000
532357,33803,2025,74766000
55325,33803,2025,272833000
439997,33803,2025,93710000
585872,33803,2025,29965000
648079,33803,2025,67021000
428533,33803,2025,347741000
521302,33803,2025,99271000
48088,33805,2025,148157000
289895,33805,2025,28682000
48157,33849,2025,2289174000
289977,33849,2025,0
461033,33849,2025,225238000
245302,33849,2025,29327000
14094,33849,2025,228909000
289978,33849,2025,224433000
255058,33849,2025,146653000
251064,33849,2025,93291000
618063,33849,2025,12729000
15216,33849,2025,341603000
289979,33849,2025,251391000
253788,33849,2025,85464000
253789,33849,2025,56876000
638628,33849,2025,99610000
644541,33849,2025,24255000
365268,33849,2025,207126000
430981,33849,2025,330049000
59057,33867,2025,248538000
55104,33935,2025,4580651000
290226,33935,2025,188905000
509273,33935,2025,172617000
43434,33935,2025,127870000
360025,33935,2025,117343000
363590,33935,2025,68239000
363592,33935,2025,0
56990,33935,2025,145690000
432368,33935,2025,73662000
359071,33935,2025,334169000
290227,33935,2025,0
453602,33935,2025,118415000
289646,33935,2025,127306000
557359,33935,2025,448586000
557776,33935,2025,82314000
13846,33935,2025,50281000
250387,33935,2025,46067000
578637,33935,2025,52685000
290228,33935,2025,171530000
585858,33935,2025,21997000
589883,33935,2025,4260000
589885,33935,2025,27671000
596513,33935,2025,34479000
597116,33935,2025,64333000
603962,33935,2025,106410000
15577,33935,2025,125906000
609420,33935,2025,25919000
13907,33935,2025,77058000
615826,33935,2025,16568000
290229,33935,2025,0
616981,33935,2025,38267000
632279,33935,2025,11345000
634578,33935,2025,11369000
670835,33935,2025,13348000
673514,33935,2025,15412000
357249,33935,2025,540829000
442391,33935,2025,262443000
55589,34011,2025,1176328000
361305,34011,2025,225125000
532358,34011,2025,632395000
478278,34011,2025,268808000
289645,34011,2025,186445000
557369,34011,2025,61137000
570451,34011,2025,12428000
592068,34011,2025,76948000
56015,34038,2025,449202000
56210,34073,2025,1391230000
290358,34073,2025,0
478990,34073,2025,198894000
569851,34073,2025,28315000
290359,34073,2025,133791000
359497,34073,2025,342105000
289894,34073,2025,187081000
447274,34073,2025,242298000
56249,34108,2025,308794000
478550,34108,2025,38421000
536397,34108,2025,14642000
559627,34108,2025,46621000
