rule,tract_geoid,newly_covered
A_commercial,55063010600,False
A_commercial,55063010700,False
A_commercial,55067960101,False
A_commercial,55067960102,False
A_commercial,55067960300,False
A_commercial,55067960400,False
A_commercial,55067960500,False
A_commercial,55067960600,False
A_commercial,55067960700,False
A_commercial,55069960100,False
A_commercial,55069960200,False
A_commercial,55069960400,False
A_commercial,55069960500,False
A_commercial,55069960600,False
A_commercial,55069960700,False
A_commercial,55069960800,False
A_commercial,55069960900,False
A_commercial,55069961000,False
A_commercial,55071000100,False
A_commercial,55071000200,False
A_commercial,55071000300,False
A_commercial,55071000400,False
A_commercial,55071000500,False
A_commercial,55071000600,False
A_commercial,55071000700,False
A_commercial,55071000800,False
A_commercial,55071005100,False
A_commercial,55071005200,False
A_commercial,55071005300,False
A_commercial,55071005400,False
A_commercial,55071010100,False
A_commercial,55071010200,False
A_commercial,55071010400,False
A_commercial,55071010500,False
A_commercial,55071010600,False
A_commercial,55071010700,False
A_commercial,55073000100,False
A_commercial,55073000200,False
A_commercial,55073000300,False
A_commercial,55073000400,False
A_commercial,55073000500,False
A_commercial,55073000601,False
A_commercial,55073000602,False
A_commercial,55073000700,False
A_commercial,55073000800,False
A_commercial,55073000900,False
A_commercial,55073001000,False
A_commercial,55073001103,False
A_commercial,55073001104,False
A_commercial,55073001105,False
A_commercial,55073001106,False
A_commercial,55073001300,False
A_commercial,55073001401,False
A_commercial,55073001402,False
A_commercial,55073001500,False
A_commercial,55073001600,False
A_commercial,55073001700,False
A_commercial,55073002000,False
A_commercial,55073002101,False
A_commercial,55073002102,False
A_commercial,55073002200,False
A_commercial,55073002301,False
A_commercial,55073002302,False
A_commercial,55075960600,False
A_commercial,55075960700,False
A_commercial,55075960800,False
A_commercial,55075960900,False
A_commercial,55075961000,False
A_commercial,55075961100,False
A_commercial,55075961200,False
A_commercial,55075961300,False
A_commercial,55075961400,False
A_commercial,55075961500,False
A_commercial,55075990000,False
A_commercial,55077960100,False
A_commercial,55077960200,False
A_commercial,55078940101,False
A_commercial,55078940104,False
A_commercial,55079000101,False
A_commercial,55079000102,False
A_commercial,55079000201,False
A_commercial,55079000202,False
A_commercial,55079000301,False
A_commercial,55079000302,False
A_commercial,55079000304,False
A_commercial,55079000400,False
A_commercial,55079000501,False
A_commercial,55079000502,False
A_commercial,55079000600,False
A_commercial,55079000700,False
A_commercial,55079000800,False
A_commercial,55079000900,False
A_commercial,55079001000,False
A_commercial,55079001100,False
A_commercial,55079001200,False
A_commercial,55079001300,False
A_commercial,55079001400,False
A_commercial,55079001500,False
A_commercial,55079001600,False
A_commercial,55079001700,False
A_commercial,55079001800,False
A_commercial,55079001900,False
A_commercial,55079002000,False
A_commercial,55079002100,False
A_commercial,55079002200,False
A_commercial,55079002300,False
A_commercial,55079002400,False
A_commercial,55079002500,False
A_commercial,55079002600,False
A_commercial,55079002700,False
A_commercial,55079002800,False
A_commercial,55079002900,False
A_commercial,55079003000,False
A_commercial,55079003100,False
A_commercial,55079003200,False
A_commercial,55079003300,False
A_commercial,55079003400,False
A_commercial,55079003500,False
A_commercial,55079003600,False
A_commercial,55079003700,False
A_commercial,55079003800,False
A_commercial,55079003900,False
A_commercial,55079004000,False
A_commercial,55079004100,False
A_commercial,55079004200,False
A_commercial,55079004300,False
A_commercial,55079004400,False
A_commercial,55079004500,False
A_commercial,55079004600,False
A_commercial,55079004700,False
A_commercial,55079004800,False
A_commercial,55079004900,False
A_commercial,55079005000,False
A_commercial,55079005100,False
A_commercial,55079005200,False
A_commercial,55079005300,False
A_commercial,55079005400,False
A_commercial,55079005500,False
A_commercial,55079005600,False
A_commercial,55079005700,False
A_commercial,55079005800,False
A_commercial,55079005900,False
A_commercial,55079006000,False
A_commercial,55079006100,False
A_commercial,55079006200,False
A_commercial,55079006300,False
A_commercial,55079006400,False
A_commercial,55079006500,False
A_commercial,55079006600,False
A_commercial,55079006700,False
A_commercial,55079006800,False
A_commercial,55079006900,False
A_commercial,55079007000,False
A_commercial,55079007100,False
A_commercial,55079007200,False
A_commercial,55079007300,False
A_commercial,55079007400,False
A_commercial,55079007500,False
A_commercial,55079007600,False
A_commercial,55079007700,False
A_commercial,55079007800,False
A_commercial,55079007900,False
A_commercial,55079008000,False
A_commercial,55079008100,False
A_commercial,55079008400,False
A_commercial,55079008500,False
A_commercial,55079008600,False
A_commercial,55079008700,False
A_commercial,55079008800,False
A_commercial,55079008900,False
A_commercial,55079009000,False
A_commercial,55079009100,False
A_commercial,55079009200,False
A_commercial,55079009300,False
A_commercial,55079009400,False
A_commercial,55079009500,False
A_commercial,55079009600,False
A_commercial,55079009700,False
A_commercial,55079009800,False
A_commercial,55079009900,False
A_commercial,55079010600,False
A_commercial,55079010700,False
A_commercial,55079010800,False
A_commercial,55079011000,False
A_commercial,55079011100,False
A_commercial,55079011200,False
A_commercial,55079011300,False
A_commercial,55079011400,False
A_commercial,55079012200,False
A_commercial,55079012300,False
A_commercial,55079012400,False
A_commercial,55079012500,False
A_commercial,55079012600,False
A_commercial,55079012700,False
A_commercial,55079012800,False
A_commercial,55079012900,False
A_commercial,55079013000,False
A_commercial,55079013300,False
A_commercial,55079013400,False
A_commercial,55079013500,False
A_commercial,55079013600,False
A_commercial,55079013700,False
A_commercial,55079014100,False
A_commercial,55079014300,False
A_commercial,55079014400,False
A_commercial,55079014600,False
A_commercial,55079014700,False
A_commercial,55079014800,False
A_commercial,55079014900,False
A_commercial,55079015700,False
A_commercial,55079015800,False
A_commercial,55079015900,False
A_commercial,55079016000,False
A_commercial,55079016100,False
A_commercial,55079016200,False
A_commercial,55079016300,False
A_commercial,55079016400,False
A_commercial,55079016500,False
A_commercial,55079016600,False
A_commercial,55079016700,False
A_commercial,55079016800,False
A_commercial,55079016900,False
A_commercial,55079017000,False
A_commercial,55079017100,False
A_commercial,55079017200,False
A_commercial,55079017300,False
A_commercial,55079017400,False
A_commercial,55079017500,False
A_commercial,55079017600,False
A_commercial,55079017900,False
A_commercial,55079018000,False
A_commercial,55079018100,False
A_commercial,55079018200,False
A_commercial,55079018300,False
A_commercial,55079018400,False
A_commercial,55079018500,False
A_commercial,55079018600,False
A_commercial,55079018700,False
A_commercial,55079018800,False
A_commercial,55079018900,False
A_commercial,55079019000,False
A_commercial,55079019100,False
A_commercial,55079019200,False
A_commercial,55079019300,False
A_commercial,55079019400,False
A_commercial,55079019500,False
A_commercial,55079019600,False
A_commercial,55079019700,False
A_commercial,55079019800,False
A_commercial,55079019900,False
A_commercial,55079020000,False
A_commercial,55079020100,False
A_commercial,55079020200,False
A_commercial,55079020300,False
A_commercial,55079020400,False
A_commercial,55079020500,False
A_commercial,55079020600,False
A_commercial,55079020700,False
A_commercial,55079020800,False
A_commercial,55079020900,False
A_commercial,55079021000,False
A_commercial,55079021100,False
A_commercial,55079021200,False
A_commercial,55079021300,False
A_commercial,55079021400,False
A_commercial,55079021500,False
A_commercial,55079021600,False
A_commercial,55079021700,False
A_commercial,55079021800,False
A_commercial,55079030100,False
A_commercial,55079035100,False
A_commercial,55079035200,False
A_commercial,55079040100,False
A_commercial,55079050101,False
A_commercial,55079050103,False
A_commercial,55079050104,False
A_commercial,55079060101,False
A_commercial,55079060102,False
A_commercial,55079060200,False
A_commercial,55079070100,False
A_commercial,55079070200,False
A_commercial,55079070300,False
A_commercial,55079080100,False
A_commercial,55079080200,False
A_commercial,55079080300,False
A_commercial,55079080400,False
A_commercial,55079090100,False
A_commercial,55079090200,False
A_commercial,55079090300,False
A_commercial,55079090600,False
A_commercial,55079090700,False
A_commercial,55079090800,False
A_commercial,55079090900,False
A_commercial,55079091000,False
A_commercial,55079091100,False
A_commercial,55079091200,False
A_commercial,55079091300,False
A_commercial,55079091400,False
A_commercial,55079100100,False
A_commercial,55079100200,False
A_commercial,55079100300,False
A_commercial,55079100400,False
A_commercial,55079100500,False
A_commercial,55079100600,False
A_commercial,55079100700,False
A_commercial,55079100800,False
A_commercial,55079100900,False
A_commercial,55079101000,False
A_commercial,55079101100,False
A_commercial,55079101200,False
A_commercial,55079101300,False
A_commercial,55079101400,False
A_commercial,55079101500,False
A_commercial,55079101600,False
A_commercial,55079101700,False
A_commercial,55079101800,False
A_commercial,55079110100,False
A_commercial,55079120101,False
A_commercial,55079120102,False
A_commercial,55079120201,False
A_commercial,55079120202,False
A_commercial,55079120203,False
A_commercial,55079120300,False
A_commercial,55079120400,False
A_commercial,55079120501,False
A_commercial,55079120502,False
A_commercial,55079130100,False
A_commercial,55079130200,False
A_commercial,55079140100,False
A_commercial,55079140201,False
A_commercial,55079140202,False
A_commercial,55079150100,False
A_commercial,55079150301,False
A_commercial,55079150303,False
A_commercial,55079150304,False
A_commercial,55079160101,False
A_commercial,55079160102,False
A_commercial,55079160202,False
A_commercial,55079160203,False
A_commercial,55079160205,False
A_commercial,55079160206,False
A_commercial,55079160302,False
A_commercial,55079170200,False
A_commercial,55079170300,False
A_commercial,55079170400,False
A_commercial,55079170500,False
A_commercial,55079170600,False
A_commercial,55079180100,False
A_commercial,55079180200,False
A_commercial,55079180300,False
A_commercial,55079180400,False
A_commercial,55079180500,False
A_commercial,55079185100,False
A_commercial,55079185200,False
A_commercial,55079185300,False
A_commercial,55079185400,False
A_commercial,55079185500,False
A_commercial,55079185600,False
A_commercial,55079185700,False
A_commercial,55079185800,False
A_commercial,55079185900,False
A_commercial,55079186000,False
A_commercial,55079186100,False
A_commercial,55079186200,False
A_commercial,55079186300,False
A_commercial,55079186400,False
A_commercial,55079186500,False
A_commercial,55079186600,False
A_commercial,55079186800,False
A_commercial,55079186900,False
A_commercial,55079187000,False
A_commercial,55079187300,False
A_commercial,55079187400,False
A_commercial,55079980000,False
A_commercial,55083100800,False
A_commercial,55083100900,False
A_commercial,55083101000,False
A_commercial,55083101200,False
A_commercial,55085970101,False
A_commercial,55085970103,False
A_commercial,55085970104,False
A_commercial,55085970400,False
A_commercial,55085970500,False
A_commercial,55085970601,False
A_commercial,55085970603,False
A_commercial,55085970604,False
A_commercial,55085970800,False
A_commercial,55085970900,False
A_commercial,55085971001,False
A_commercial,55085971002,False
A_commercial,55085971100,False
A_commercial,55085971300,False
A_commercial,55085971400,False
A_commercial,55085971500,False
A_commercial,55087010100,False
A_commercial,55087010200,False
A_commercial,55087010300,False
A_commercial,55087010501,False
A_commercial,55087010502,False
A_commercial,55087010601,False
A_commercial,55087010602,False
A_commercial,55087010700,False
A_commercial,55087010800,False
A_commercial,55087010900,False
A_commercial,55087011001,False
A_commercial,55087011002,False
A_commercial,55087011101,False
A_commercial,55087011103,False
A_commercial,55087011104,False
A_commercial,55087011200,False
A_commercial,55087011300,False
A_commercial,55087011400,False
A_commercial,55087011501,False
A_commercial,55087011502,False
A_commercial,55087011600,False
A_commercial,55087011700,False
A_commercial,55087011800,False
A_commercial,55087011901,False
A_commercial,55087011902,False
A_commercial,55087012000,False
A_commercial,55087012101,False
A_commercial,55087012102,False
A_commercial,55087012200,False
A_commercial,55087012300,False
A_commercial,55087012400,False
A_commercial,55087012503,False
A_commercial,55087012504,False
A_commercial,55087012505,False
A_commercial,55087012506,False
A_commercial,55087012602,False
A_commercial,55087012603,False
A_commercial,55087012604,False
A_commercial,55087012700,False
A_commercial,55087012800,False
A_commercial,55087012902,False
A_commercial,55087012904,False
A_commercial,55087013200,False
A_commercial,55087013300,False
A_commercial,55089630100,False
A_commercial,55089630201,False
A_commercial,55089630202,False
A_commercial,55089640101,False
A_commercial,55089640102,False
A_commercial,55089640201,False
A_commercial,55089640202,False
A_commercial,55089650102,False
A_commercial,55089650103,False
A_commercial,55089650104,False
A_commercial,55089650200,False
A_commercial,55089660100,False
A_commercial,55089660202,False
A_commercial,55089660301,False
A_commercial,55089660303,False
A_commercial,55089660304,False
A_commercial,55093960700,False
A_commercial,55097960100,False
A_commercial,55097960200,False
A_commercial,55097960300,False
A_commercial,55097960400,False
A_commercial,55097960500,False
A_commercial,55097960600,False
A_commercial,55097960701,False
A_commercial,55097960702,False
A_commercial,55097960800,False
A_commercial,55097960900,False
A_commercial,55097961000,False
A_commercial,55097961101,False
A_commercial,55097961102,False
A_commercial,55097961200,False
A_commercial,55097961300,False
A_commercial,55099970100,False
A_commercial,55099970200,False
A_commercial,55099970400,False
A_commercial,55099970500,False
A_commercial,55101000200,False
A_commercial,55101000400,False
A_commercial,55101000500,False
A_commercial,55101000600,False
A_commercial,55101000700,False
A_commercial,55101000800,False
A_commercial,55101000901,False
A_commercial,55101000903,False
A_commercial,55101000904,False
A_commercial,55101001001,False
A_commercial,55101001002,False
A_commercial,55101001003,False
A_commercial,55101001101,False
A_commercial,55101001102,False
A_commercial,55101001201,False
A_commercial,55101001202,False
A_commercial,55101001301,False
A_commercial,55101001701,False
A_commercial,55101001702,False
A_commercial,55101001705,False
A_commercial,55101001706,False
A_commercial,55101002401,False
A_commercial,55101002402,False
A_commercial,55101002600,False
A_commercial,55101002701,False
A_commercial,55101002702,False
A_commercial,55101002800,False
A_commercial,55101002900,False
A_commercial,55105000100,False
A_commercial,55105000200,False
A_commercial,55105000300,False
A_commercial,55105000500,False
A_commercial,55105000600,False
A_commercial,55105000700,False
A_commercial,55105000800,False
A_commercial,55105000900,False
A_commercial,55105001303,False
A_commercial,55105001305,False
A_commercial,55105001306,False
A_commercial,55105001500,False
A_commercial,55105001600,False
A_commercial,55105001700,False
A_commercial,55105001800,False
A_commercial,55105001900,False
A_commercial,55105002000,False
A_commercial,55105002100,False
A_commercial,55105002200,False
A_commercial,55105002300,False
A_commercial,55105002400,False
A_commercial,55105002500,False
A_commercial,55105002601,False
A_commercial,55105003101,False
A_commercial,55105003102,False
A_commercial,55105003200,False
A_commercial,55109120100,False
A_commercial,55109120201,False
A_commercial,55109120300,False
A_commercial,55109120801,False
A_commercial,55109120905,False
A_commercial,55111000102,False
A_commercial,55111000103,False
A_commercial,55111000104,False
A_commercial,55111000200,False
A_commercial,55111000302,False
A_commercial,55111000303,False
A_commercial,55111000601,False
A_commercial,55111000901,False
A_commercial,55111000902,False
A_commercial,55111000903,False
A_commercial,55111001002,False
A_commercial,55111001003,False
A_commercial,55111001004,False
A_commercial,55111001005,False
A_commercial,55113100300,False
A_commercial,55113100400,False
A_commercial,55113100501,False
A_commercial,55113100502,False
A_commercial,55113940001,False
A_commercial,55113940002,False
A_commercial,55115100100,False
A_commercial,55115100200,False
A_commercial,55115100300,False
A_commercial,55115100400,False
A_commercial,55115100500,False
A_commercial,55115100700,False
A_commercial,55115100800,False
A_commercial,55115100900,False
A_commercial,55115101000,False
A_commercial,55115101100,False
A_commercial,55117000100,False
A_commercial,55117000201,False
A_commercial,55117000202,False
A_commercial,55117000300,False
A_commercial,55117000400,False
A_commercial,55117000500,False
A_commercial,55117000800,False
A_commercial,55117000900,False
A_commercial,55117001000,False
A_commercial,55117010100,False
A_commercial,55117010200,False
A_commercial,55117010300,False
A_commercial,55117010400,False
A_commercial,55117010502,False
A_commercial,55117010503,False
A_commercial,55117010504,False
A_commercial,55117010700,False
A_commercial,55117011400,False
A_commercial,55119960100,False
A_commercial,55119960200,False
A_commercial,55119960400,False
A_commercial,55119960500,False
A_commercial,55119960600,False
A_commercial,55123960400,False
A_commercial,55125940000,False
A_commercial,55125950201,False
A_commercial,55125950202,False
A_commercial,55125950501,False
A_commercial,55125950502,False
A_commercial,55125950601,False
A_commercial,55125950602,False
A_commercial,55125950700,False
A_commercial,55127000102,False
A_commercial,55127000103,False
A_commercial,55127000104,False
A_commercial,55127000201,False
A_commercial,55127000202,False
A_commercial,55127000301,False
A_commercial,55127000303,False
A_commercial,55127000304,False
A_commercial,55127000400,False
A_commercial,55127000501,False
A_commercial,55127000502,False
A_commercial,55127000600,False
A_commercial,55127000701,False
A_commercial,55127000702,False
A_commercial,55127000801,False
A_commercial,55127000802,False
A_commercial,55127000901,False
A_commercial,55127000902,False
A_commercial,55127001000,False
A_commercial,55127001501,False
A_commercial,55127001503,False
A_commercial,55127001504,False
A_commercial,55127001603,False
A_commercial,55127001605,False
A_commercial,55127001606,False
A_commercial,55127001607,False
A_commercial,55127001608,False
A_commercial,55127001701,False
A_commercial,55127001702,False
A_commercial,55129950100,False
A_commercial,55129950200,False
A_commercial,55129950300,False
A_commercial,55131420105,False
A_commercial,55131420106,False
A_commercial,55131420107,False
A_commercial,55131420200,False
A_commercial,55131420300,False
A_commercial,55131420401,False
A_commercial,55131420402,False
A_commercial,55131440103,False
A_commercial,55131440104,False
A_commercial,55131440105,False
A_commercial,55131440200,False
A_commercial,55131470100,False
A_commercial,55131470202,False
A_commercial,55131470203,False
A_commercial,55131470204,False
A_commercial,55133200101,False
A_commercial,55133200102,False
A_commercial,55133200103,False
A_commercial,55133200201,False
A_commercial,55133200202,False
A_commercial,55133200300,False
A_commercial,55133200400,False
A_commercial,55133200500,False
A_commercial,55133200600,False
A_commercial,55133200700,False
A_commercial,55133200801,False
A_commercial,55133200803,False
A_commercial,55133200804,False
A_commercial,55133200901,False
A_commercial,55133200902,False
A_commercial,55133201001,False
A_commercial,55133201002,False
A_commercial,55133201101,False
A_commercial,55133201102,False
A_commercial,55133201201,False
A_commercial,55133201203,False
A_commercial,55133201204,False
A_commercial,55133201205,False
A_commercial,55133201300,False
A_commercial,55133201402,False
A_commercial,55133201403,False
A_commercial,55133201404,False
A_commercial,55133201504,False
A_commercial,55133201505,False
A_commercial,55133201506,False
A_commercial,55133201507,False
A_commercial,55133201508,False
A_commercial,55133201600,False
A_commercial,55133201701,False
A_commercial,55133201703,False
A_commercial,55133201704,False
A_commercial,55133201800,False
A_commercial,55133201900,False
A_commercial,55133202101,False
A_commercial,55133202102,False
A_commercial,55133202103,False
A_commercial,55133202201,False
A_commercial,55133202203,False
A_commercial,55133202204,False
A_commercial,55133202301,False
A_commercial,55133202303,False
A_commercial,55133202304,False
A_commercial,55133202400,False
A_commercial,55133202500,False
A_commercial,55133202600,False
A_commercial,55133202700,False
A_commercial,55133202800,False
A_commercial,55133202901,False
A_commercial,55133202902,False
A_commercial,55133203000,False
A_commercial,55133203103,False
A_commercial,55133203104,False
A_commercial,55133203105,False
A_commercial,55133203106,False
A_commercial,55133203107,False
A_commercial,55133203200,False
A_commercial,55133203303,False
A_commercial,55133203304,False
A_commercial,55133203305,False
A_commercial,55133203307,False
A_commercial,55133203308,False
A_commercial,55133203402,False
A_commercial,55133203403,False
A_commercial,55133203404,False
A_commercial,55133203406,False
A_commercial,55133203703,False
A_commercial,55133203802,False
A_commercial,55133203901,False
A_commercial,55133203902,False
A_commercial,55133204100,False
A_commercial,55133204201,False
A_commercial,55133204202,False
A_commercial,55133204301,False
A_commercial,55133204302,False
A_commercial,55133204400,False
A_commercial,55133204503,False
A_commercial,55133204504,False
A_commercial,55135100100,False
A_commercial,55135100200,False
A_commercial,55135100400,False
A_commercial,55135100600,False
A_commercial,55135100700,False
A_commercial,55135100800,False
A_commercial,55135100900,False
A_commercial,55135101000,False
A_commercial,55135101100,False
A_commercial,55135101200,False
A_commercial,55137960100,False
A_commercial,55137960201,False
A_commercial,55137960202,False
A_commercial,55137960300,False
A_commercial,55137960400,False
A_commercial,55137960600,False
A_commercial,55137960700,False
A_commercial,55137960800,False
A_commercial,55139000100,False
A_commercial,55139000200,False
A_commercial,55139000400,False
A_commercial,55139000501,False
A_commercial,55139000502,False
A_commercial,55139000700,False
A_commercial,55139000800,False
A_commercial,55139000900,False
A_commercial,55139001000,False
A_commercial,55139001100,False
A_commercial,55139001200,False
A_commercial,55139001300,False
A_commercial,55139001400,False
A_commercial,55139001500,False
A_commercial,55139001700,False
A_commercial,55139001801,False
A_commercial,55139001803,False
A_commercial,55139001804,False
A_commercial,55139002201,False
A_commercial,55139002202,False
A_commercial,55139002300,False
A_commercial,55139002401,False
A_commercial,55139002402,False
A_commercial,55139002500,False
A_commercial,55139002601,False
A_commercial,55139002602,False
A_commercial,55139002700,False
A_commercial,55139002800,False
A_commercial,55139002900,False
A_commercial,55139003000,False
A_commercial,55139003100,False
A_commercial,55139003200,False
A_commercial,55139003300,False
A_commercial,55139003400,False
A_commercial,55139003500,False
A_commercial,55139003600,False
A_commercial,55139003701,False
A_commercial,55139003703,False
A_commercial,55141010100,False
A_commercial,55141010200,False
A_commercial,55141010300,False
A_commercial,55141010400,False
A_commercial,55141010500,False
A_commercial,55141010600,False
A_commercial,55141010700,False
A_commercial,55141010800,False
A_commercial,55141010900,False
A_commercial,55141011000,False
A_commercial,55141011100,False
A_commercial,55141011200,False
A_commercial,55141011300,False
A_commercial,55141011400,False
A_commercial,55141011500,False
A_commercial,55141011600,False
A_commercial,55141011700,False
B_constrained,17031010100,False
B_constrained,17031010201,False
B_constrained,17031010202,False
B_constrained,17031010300,False
B_constrained,17031010400,False
B_constrained,17031010501,False
B_constrained,17031010502,False
B_constrained,17031010503,False
B_constrained,17031010600,False
B_constrained,17031010701,False
B_constrained,17031010702,False
B_constrained,17031020100,False
B_constrained,17031020200,False
B_constrained,17031020301,False
B_constrained,17031020302,False
B_constrained,17031020400,False
B_constrained,17031020500,False
B_constrained,17031020601,False
B_constrained,17031020602,False
B_constrained,17031020701,False
B_constrained,17031020702,False
B_constrained,17031020801,False
B_constrained,17031020802,False
B_constrained,17031020901,False
B_constrained,17031020902,False
B_constrained,17031030101,False
B_constrained,17031030102,False
B_constrained,17031030103,False
B_constrained,17031030104,False
B_constrained,17031030200,False
B_constrained,17031030300,False
B_constrained,17031030400,False
B_constrained,17031030500,False
B_constrained,17031030601,False
B_constrained,17031030603,False
B_constrained,17031030604,False
B_constrained,17031030701,False
B_constrained,17031030702,False
B_constrained,17031030703,False
B_constrained,17031030706,False
B_constrained,17031030800,False
B_constrained,17031030900,False
B_constrained,17031031000,False
B_constrained,17031031100,False
B_constrained,17031031200,False
B_constrained,17031031300,False
B_constrained,17031040100,False
B_constrained,17031040201,False
B_constrained,17031040202,False
B_constrained,17031040300,False
B_constrained,17031040401,False
B_constrained,17031040402,False
B_constrained,17031070103,False
B_constrained,17031070200,False
B_constrained,17031070300,False
B_constrained,17031070400,False
B_constrained,17031071000,False
B_constrained,17031071100,False
B_constrained,17031071200,False
B_constrained,17031071300,False
B_constrained,17031071400,False
B_constrained,17031071500,False
B_constrained,17031071600,False
B_constrained,17031071700,False
B_constrained,17031071800,False
B_constrained,17031080100,False
B_constrained,17031080201,False
B_constrained,17031080202,False
B_constrained,17031080300,False
B_constrained,17031080400,False
B_constrained,17031081000,False
B_constrained,17031081100,False
B_constrained,17031081201,False
B_constrained,17031081202,False
B_constrained,17031081300,False
B_constrained,17031081401,False
B_constrained,17031081402,False
B_constrained,17031081403,False
B_constrained,17031081500,False
B_constrained,17031081600,False
B_constrained,17031081700,False
B_constrained,17031081800,False
B_constrained,17031081900,False
B_constrained,17031090200,False
B_constrained,17031090300,False
B_constrained,17031100100,False
B_constrained,17031100200,False
B_constrained,17031100300,False
B_constrained,17031100400,False
B_constrained,17031100500,False
B_constrained,17031100600,False
B_constrained,17031100700,False
B_constrained,17031110100,False
B_constrained,17031110200,False
B_constrained,17031110300,False
B_constrained,17031110400,False
B_constrained,17031110501,False
B_constrained,17031110502,False
B_constrained,17031120100,False
B_constrained,17031120200,False
B_constrained,17031120300,False
B_constrained,17031120400,False
B_constrained,17031130100,False
B_constrained,17031130200,False
B_constrained,17031130300,False
B_constrained,17031140100,False
B_constrained,17031140200,False
B_constrained,17031140301,False
B_constrained,17031140302,False
B_constrained,17031140400,False
B_constrained,17031140500,False
B_constrained,17031140601,False
B_constrained,17031140602,False
B_constrained,17031140701,False
B_constrained,17031140702,False
B_constrained,17031140800,False
B_constrained,17031150200,False
B_constrained,17031150300,False
B_constrained,17031150401,False
B_constrained,17031150402,False
B_constrained,17031150501,False
B_constrained,17031150502,False
B_constrained,17031150600,False
B_constrained,17031150700,False
B_constrained,17031150800,False
B_constrained,17031151001,False
B_constrained,17031151002,False
B_constrained,17031151100,False
B_constrained,17031151200,False
B_constrained,17031160100,False
B_constrained,17031160200,False
B_constrained,17031160300,False
B_constrained,17031160400,False
B_constrained,17031160501,False
B_constrained,17031160502,False
B_constrained,17031160800,False
B_constrained,17031160900,False
B_constrained,17031161000,False
B_constrained,17031161100,False
B_constrained,17031161200,False
B_constrained,17031161300,False
B_constrained,17031170100,False
B_constrained,17031170200,False
B_constrained,17031170300,False
B_constrained,17031170400,False
B_constrained,17031170800,False
B_constrained,17031171000,False
B_constrained,17031171100,False
B_constrained,17031180100,False
B_constrained,17031190100,False
B_constrained,17031190200,False
B_constrained,17031190300,False
B_constrained,17031190401,False
B_constrained,17031190402,False
B_constrained,17031190601,False
B_constrained,17031190602,False
B_constrained,17031190701,False
B_constrained,17031190702,False
B_constrained,17031190800,False
B_constrained,17031200100,False
B_constrained,17031210400,False
B_constrained,17031222200,False
B_constrained,17031240200,False
B_constrained,17031240300,False
B_constrained,17031240500,False
B_constrained,17031240600,False
B_constrained,17031241000,False
B_constrained,17031241100,False
B_constrained,17031241200,False
B_constrained,17031241300,False
B_constrained,17031241400,False
B_constrained,17031241500,False
B_constrained,17031241600,False
B_constrained,17031242000,False
B_constrained,17031242100,False
B_constrained,17031242200,False
B_constrained,17031242300,False
B_constrained,17031242400,False
B_constrained,17031242500,False
B_constrained,17031242600,False
B_constrained,17031242700,False
B_constrained,17031242800,False
B_constrained,17031242900,False
B_constrained,17031243000,False
B_constrained,17031243100,False
B_constrained,17031243200,False
B_constrained,17031243300,False
B_constrained,17031243400,False
B_constrained,17031243500,False
B_constrained,17031271200,False
B_constrained,17031271800,False
B_constrained,17031280100,False
B_constrained,17031280400,False
B_constrained,17031280800,False
B_constrained,17031280900,False
B_constrained,17031281900,False
B_constrained,17031282700,False
B_constrained,17031282800,False
B_constrained,17031283100,False
B_constrained,17031283200,False
B_constrained,17031283800,False
B_constrained,17031291600,False
B_constrained,17031301200,False
B_constrained,17031310200,False
B_constrained,17031310300,False
B_constrained,17031310400,False
B_constrained,17031310500,False
B_constrained,17031310600,False
B_constrained,17031310700,False
B_constrained,17031310800,False
B_constrained,17031310900,False
B_constrained,17031320101,False
B_constrained,17031320102,False
B_constrained,17031320400,False
B_constrained,17031320600,False
B_constrained,17031330101,False
B_constrained,17031330102,False
B_constrained,17031330103,False
B_constrained,17031330200,False
B_constrained,17031340300,False
B_constrained,17031340400,False
B_constrained,17031340500,False
B_constrained,17031340600,False
B_constrained,17031350100,False
B_constrained,17031350400,False
B_constrained,17031351000,False
B_constrained,17031351100,False
B_constrained,17031351400,False
B_constrained,17031351500,False
B_constrained,17031360200,False
B_constrained,17031380100,False
B_constrained,17031380200,False
B_constrained,17031380600,False
B_constrained,17031381200,False
B_constrained,17031381400,False
B_constrained,17031381500,False
B_constrained,17031381700,False
B_constrained,17031381800,False
B_constrained,17031381900,False
B_constrained,17031390100,False
B_constrained,17031390200,False
B_constrained,17031390300,False
B_constrained,17031390400,False
B_constrained,17031390500,False
B_constrained,17031390600,False
B_constrained,17031390700,False
B_constrained,17031400300,False
B_constrained,17031400400,False
B_constrained,17031400500,False
B_constrained,17031400800,False
B_constrained,17031410100,False
B_constrained,17031410200,False
B_constrained,17031410500,False
B_constrained,17031410600,False
B_constrained,17031410700,False
B_constrained,17031410800,False
B_constrained,17031410900,False
B_constrained,17031411000,False
B_constrained,17031411100,False
B_constrained,17031411200,False
B_constrained,17031420100,False
B_constrained,17031420200,False
B_constrained,17031420300,False
B_constrained,17031420400,False
B_constrained,17031420500,False
B_constrained,17031420600,False
B_constrained,17031420700,False
B_constrained,17031420800,False
B_constrained,17031421200,False
B_constrained,17031430101,False
B_constrained,17031430200,False
B_constrained,17031430300,False
B_constrained,17031430400,False
B_constrained,17031430500,False
B_constrained,17031590700,False
B_constrained,17031600400,False
B_constrained,17031600600,False
B_constrained,17031600700,False
