tract_geoid,county_name,tier,households,lmi_flag,lmi_basis,is_in_catchment,lenders_originating,all_applications,all_originations,all_origination_amt,subject_originations,subject_origination_amt,capture_rate_pct,competitor_originations,competitor_origination_amt
55009010300,Brown County,metro,3429,False,ffiec_ratio,True,61,251.0,195.0,38575000.0,15.0,2495000.0,7.692,180.0,36080000.0
55021971200,Columbia County,metro,2527,False,ffiec_ratio,True,54,267.0,194.0,41420000.0,14.0,10410000.0,7.216,180.0,31010000.0
55073001600,Marathon County,metro,2273,False,ffiec_ratio,True,38,255.0,184.0,32850000.0,4.0,1310000.0,2.174,180.0,31540000.0
17119402701,Madison County,metro,2983,False,ffiec_ratio,True,58,269.0,181.0,25425000.0,1.0,175000.0,0.552,180.0,25250000.0
17113005102,McLean County,metro,2838,False,ffiec_ratio,False,51,257.0,180.0,37210000.0,0.0,0.0,0.0,180.0,37210000.0
17031830003,Cook County,metro,2673,False,ffiec_ratio,False,72,432.0,180.0,37430000.0,0.0,0.0,0.0,180.0,37430000.0
17197880323,Will County,metro,2815,False,ffiec_ratio,False,72,312.0,180.0,71400000.0,0.0,0.0,0.0,180.0,71400000.0
17113000109,McLean County,metro,1956,False,ffiec_ratio,False,55,254.0,180.0,50970000.0,0.0,0.0,0.0,180.0,50970000.0
55101000700,Racine County,metro,2232,True,ffiec_ratio,True,65,288.0,182.0,25470000.0,3.0,255000.0,1.648,179.0,25215000.0
17031800200,Cook County,metro,2147,False,ffiec_ratio,False,69,284.0,182.0,150510000.0,3.0,4245000.0,1.648,179.0,146265000.0
55001950100,Adams County,rural,1766,False,ffiec_ratio,False,76,247.0,182.0,51060000.0,3.0,1585000.0,1.648,179.0,49475000.0
55009021600,Brown County,metro,2441,False,ffiec_ratio,False,53,267.0,193.0,38815000.0,14.0,3020000.0,7.254,179.0,35795000.0
55021970700,Columbia County,metro,1904,False,ffiec_ratio,False,47,268.0,184.0,44500000.0,5.0,925000.0,2.717,179.0,43575000.0
17099961701,LaSalle County,micro,2632,False,ffiec_ratio,False,66,290.0,180.0,42250000.0,1.0,155000.0,0.556,179.0,42095000.0
55105003102,Rock County,metro,2107,False,ffiec_ratio,True,54,249.0,179.0,48415000.0,1.0,405000.0,0.559,178.0,48010000.0
55071000300,Manitowoc County,micro,2395,False,ffiec_ratio,True,49,259.0,193.0,34895000.0,15.0,2805000.0,7.772,178.0,32090000.0
17179021500,Tazewell County,metro,2690,False,ffiec_ratio,False,54,315.0,178.0,29570000.0,0.0,0.0,0.0,178.0,29570000.0
17063000102,Grundy County,metro,2807,False,ffiec_ratio,False,72,291.0,178.0,43310000.0,0.0,0.0,0.0,178.0,43310000.0
17197883211,Will County,metro,2087,False,ffiec_ratio,False,63,330.0,178.0,62790000.0,0.0,0.0,0.0,178.0,62790000.0
55009000700,Brown County,metro,2117,True,ffiec_ratio,True,58,274.0,195.0,28965000.0,18.0,2780000.0,9.231,177.0,26185000.0
55133203802,Waukesha County,metro,1999,False,ffiec_ratio,True,62,255.0,186.0,50880000.0,9.0,1715000.0,4.839,177.0,49165000.0
17089851911,Kane County,metro,1482,False,ffiec_ratio,True,60,299.0,177.0,56355000.0,0.0,0.0,0.0,177.0,56355000.0
17163504356,St. Clair County,metro,1550,False,ffiec_ratio,False,47,255.0,178.0,49660000.0,1.0,175000.0,0.562,177.0,49485000.0
17089850710,Kane County,metro,1945,False,ffiec_ratio,False,73,320.0,179.0,38105000.0,2.0,60000.0,1.117,177.0,38045000.0
17163503304,St. Clair County,metro,2672,False,ffiec_ratio,False,72,306.0,179.0,32475000.0,2.0,150000.0,1.117,177.0,32325000.0
55027960300,Dodge County,micro,2136,False,ffiec_ratio,True,51,254.0,177.0,24065000.0,1.0,355000.0,0.565,176.0,23710000.0
55133203403,Waukesha County,metro,2127,False,ffiec_ratio,True,60,269.0,189.0,57375000.0,13.0,2045000.0,6.878,176.0,55330000.0
55139002201,Winnebago County,metro,2097,False,ffiec_ratio,True,60,233.0,181.0,43745000.0,5.0,785000.0,2.762,176.0,42960000.0
55055101702,Jefferson County,micro,2258,False,ffiec_ratio,True,64,262.0,183.0,49115000.0,7.0,1275000.0,3.825,176.0,47840000.0
55039042200,Fond du Lac County,metro,2384,False,ffiec_ratio,False,66,255.0,185.0,40395000.0,9.0,2575000.0,4.865,176.0,37820000.0
55009020204,Brown County,metro,2201,False,ffiec_ratio,True,50,250.0,199.0,58095000.0,24.0,7580000.0,12.06,175.0,50515000.0
55035001600,Eau Claire County,metro,2357,False,ffiec_ratio,False,51,287.0,181.0,49695000.0,6.0,920000.0,3.315,175.0,48775000.0
17089852806,Kane County,metro,2419,False,ffiec_ratio,False,83,278.0,175.0,54745000.0,0.0,0.0,0.0,175.0,54745000.0
55087012604,Outagamie County,metro,1933,False,ffiec_ratio,True,54,220.0,179.0,47965000.0,5.0,615000.0,2.793,174.0,47350000.0
55081950500,Monroe County,micro,2856,False,ffiec_ratio,False,58,265.0,175.0,38605000.0,1.0,115000.0,0.571,174.0,38490000.0
17027900300,Clinton County,metro,2914,False,ffiec_ratio,False,48,227.0,174.0,29670000.0,0.0,0.0,0.0,174.0,29670000.0
55109120602,St. Croix County,metro,2140,False,ffiec_ratio,False,58,232.0,176.0,40290000.0,2.0,720000.0,1.136,174.0,39570000.0
55131450106,Washington County,metro,2730,False,ffiec_ratio,False,58,253.0,185.0,49535000.0,11.0,3035000.0,5.946,174.0,46500000.0
17019010603,Champaign County,metro,2845,False,ffiec_ratio,False,63,277.0,174.0,70370000.0,0.0,0.0,0.0,174.0,70370000.0
55079160202,Milwaukee County,metro,3057,False,ffiec_ratio,True,61,274.0,182.0,115210000.0,9.0,1915000.0,4.945,173.0,113295000.0
55025002602,Dane County,metro,2581,True,ffiec_ratio,True,47,229.0,173.0,119795000.0,0.0,0.0,0.0,173.0,119795000.0
55139003703,Winnebago County,metro,2283,False,ffiec_ratio,True,54,249.0,179.0,37275000.0,6.0,1490000.0,3.352,173.0,35785000.0
55133203305,Waukesha County,metro,1775,False,ffiec_ratio,True,62,254.0,175.0,43635000.0,2.0,380000.0,1.143,173.0,43255000.0
17119403702,Madison County,metro,2195,False,ffiec_ratio,False,54,256.0,174.0,41970000.0,1.0,195000.0,0.575,173.0,41775000.0
55105001100,Rock County,metro,2054,False,ffiec_ratio,False,54,261.0,184.0,27930000.0,11.0,1305000.0,5.978,173.0,26625000.0
55063010205,La Crosse County,metro,2092,False,ffiec_ratio,False,49,231.0,180.0,58400000.0,7.0,1925000.0,3.889,173.0,56475000.0
17133600501,Monroe County,metro,2605,False,ffiec_ratio,False,48,262.0,173.0,40815000.0,0.0,0.0,0.0,173.0,40815000.0
17197881105,Will County,metro,2248,False,ffiec_ratio,False,71,264.0,173.0,64285000.0,0.0,0.0,0.0,173.0,64285000.0
55063010101,La Crosse County,metro,2041,False,ffiec_ratio,False,40,237.0,179.0,37365000.0,6.0,490000.0,3.352,173.0,36875000.0
55133201600,Waukesha County,metro,2057,False,ffiec_ratio,True,55,257.0,179.0,46345000.0,7.0,1175000.0,3.911,172.0,45170000.0
55009000200,Brown County,metro,2832,True,ffiec_ratio,True,60,278.0,187.0,29235000.0,15.0,1785000.0,8.021,172.0,27450000.0
55087012603,Outagamie County,metro,1936,False,ffiec_ratio,True,50,230.0,179.0,45175000.0,7.0,1085000.0,3.911,172.0,44090000.0
17089852700,Kane County,metro,3020,False,ffiec_ratio,False,60,259.0,172.0,42230000.0,0.0,0.0,0.0,172.0,42230000.0
55009021302,Brown County,metro,2556,False,ffiec_ratio,True,49,252.0,182.0,35850000.0,11.0,1495000.0,6.044,171.0,34355000.0
55025000501,Dane County,metro,1988,False,ffiec_ratio,True,33,222.0,171.0,40475000.0,0.0,0.0,0.0,171.0,40475000.0
55071010200,Manitowoc County,micro,2481,False,ffiec_ratio,True,43,244.0,175.0,34285000.0,4.0,530000.0,2.286,171.0,33755000.0
17111871402,McHenry County,metro,2112,False,ffiec_ratio,False,75,291.0,173.0,49445000.0,2.0,290000.0,1.156,171.0,49155000.0
17163503324,St. Clair County,metro,2530,False,ffiec_ratio,False,69,292.0,171.0,51405000.0,0.0,0.0,0.0,171.0,51405000.0
17111871004,McHenry County,metro,2342,False,ffiec_ratio,False,77,264.0,172.0,77260000.0,1.0,25000.0,0.581,171.0,77235000.0
17063000200,Grundy County,metro,2804,False,ffiec_ratio,False,56,240.0,171.0,37945000.0,0.0,0.0,0.0,171.0,37945000.0
17167003203,Sangamon County,metro,2339,False,ffiec_ratio,False,46,226.0,171.0,38995000.0,0.0,0.0,0.0,171.0,38995000.0
17031081500,Cook County,metro,3608,False,ffiec_ratio,True,76,299.0,172.0,78380000.0,2.0,4380000.0,1.163,170.0,74000000.0
55079050101,Milwaukee County,metro,2623,False,ffiec_ratio,True,69,302.0,178.0,35330000.0,8.0,1630000.0,4.494,170.0,33700000.0
17111871206,McHenry County,metro,2569,False,ffiec_ratio,True,69,273.0,171.0,43615000.0,1.0,55000.0,0.585,170.0,43560000.0
55025010906,Dane County,metro,2148,False,ffiec_ratio,True,42,245.0,173.0,80115000.0,3.0,1045000.0,1.734,170.0,79070000.0
55101001702,Racine County,metro,1985,False,ffiec_ratio,True,58,243.0,175.0,33295000.0,5.0,705000.0,2.857,170.0,32590000.0
55025012002,Dane County,metro,2169,False,ffiec_ratio,False,46,213.0,172.0,54320000.0,2.0,470000.0,1.163,170.0,53850000.0
55009020100,Brown County,metro,2371,False,ffiec_ratio,False,41,244.0,187.0,48255000.0,17.0,3485000.0,9.091,170.0,44770000.0
17043846517,DuPage County,metro,2101,False,ffiec_ratio,False,56,238.0,170.0,45290000.0,0.0,0.0,0.0,170.0,45290000.0
17111871114,McHenry County,metro,1365,False,ffiec_ratio,False,62,265.0,170.0,50300000.0,0.0,0.0,0.0,170.0,50300000.0
17037001600,DeKalb County,metro,1546,False,ffiec_ratio,False,66,258.0,170.0,37660000.0,0.0,0.0,0.0,170.0,37660000.0
55133200803,Waukesha County,metro,1620,False,ffiec_ratio,True,55,232.0,172.0,63740000.0,3.0,785000.0,1.744,169.0,62955000.0
55087010200,Outagamie County,metro,1942,False,ffiec_ratio,True,55,216.0,170.0,24900000.0,1.0,225000.0,0.588,169.0,24675000.0
55131400104,Washington County,metro,2392,False,ffiec_ratio,False,59,251.0,176.0,41320000.0,7.0,1635000.0,3.977,169.0,39685000.0
55133203901,Waukesha County,metro,2035,False,ffiec_ratio,True,57,258.0,177.0,46925000.0,9.0,1315000.0,5.085,168.0,45610000.0
55033970400,Dunn County,micro,2433,False,ffiec_ratio,False,56,261.0,170.0,41050000.0,2.0,520000.0,1.176,168.0,40530000.0
17031802608,Cook County,metro,2848,False,ffiec_ratio,False,65,248.0,168.0,46990000.0,0.0,0.0,0.0,168.0,46990000.0
17163503203,St. Clair County,metro,2736,False,ffiec_ratio,False,64,283.0,171.0,41975000.0,3.0,215000.0,1.754,168.0,41760000.0
17201003903,Winnebago County,metro,2173,False,ffiec_ratio,False,55,248.0,169.0,41745000.0,1.0,255000.0,0.592,168.0,41490000.0
17031825302,Cook County,metro,2093,False,ffiec_ratio,False,60,277.0,168.0,45380000.0,0.0,0.0,0.0,168.0,45380000.0
17097861603,Lake County,metro,2709,False,ffiec_ratio,True,64,289.0,167.0,42545000.0,0.0,0.0,0.0,167.0,42545000.0
17031330103,Cook County,metro,5003,False,ffiec_ratio,True,70,281.0,167.0,103505000.0,0.0,0.0,0.0,167.0,103505000.0
17097861402,Lake County,metro,3340,True,ffiec_ratio,False,64,291.0,167.0,34325000.0,0.0,0.0,0.0,167.0,34325000.0
55083100300,Oconto County,metro,1433,False,ffiec_ratio,False,55,230.0,174.0,37320000.0,7.0,1295000.0,4.023,167.0,36025000.0
17201003706,Winnebago County,metro,2250,False,ffiec_ratio,True,55,279.0,171.0,25215000.0,5.0,525000.0,2.924,166.0,24690000.0
55021970800,Columbia County,metro,2610,False,ffiec_ratio,True,50,248.0,174.0,40590000.0,8.0,2440000.0,4.598,166.0,38150000.0
55009020600,Brown County,metro,2041,False,ffiec_ratio,False,43,226.0,172.0,37310000.0,6.0,1560000.0,3.488,166.0,35750000.0
55025013301,Dane County,metro,2099,False,ffiec_ratio,False,45,230.0,168.0,37570000.0,2.0,400000.0,1.19,166.0,37170000.0
55027961300,Dodge County,micro,2475,False,ffiec_ratio,False,65,260.0,171.0,26515000.0,5.0,815000.0,2.924,166.0,25700000.0
55079021700,Milwaukee County,metro,2164,False,ffiec_ratio,True,48,273.0,171.0,30055000.0,6.0,1010000.0,3.509,165.0,29045000.0
55133203107,Waukesha County,metro,1510,False,ffiec_ratio,True,48,221.0,166.0,39970000.0,1.0,35000.0,0.602,165.0,39935000.0
55133203200,Waukesha County,metro,1927,False,ffiec_ratio,True,51,241.0,172.0,69600000.0,7.0,4705000.0,4.07,165.0,64895000.0
17089854507,Kane County,metro,2359,False,ffiec_ratio,False,71,297.0,165.0,48775000.0,0.0,0.0,0.0,165.0,48775000.0
17115002500,Macon County,metro,2778,False,ffiec_ratio,False,49,244.0,165.0,32205000.0,0.0,0.0,0.0,165.0,32205000.0
17031803400,Cook County,metro,2183,False,ffiec_ratio,False,68,234.0,165.0,73805000.0,0.0,0.0,0.0,165.0,73805000.0
55133204302,Waukesha County,metro,1781,False,ffiec_ratio,True,62,231.0,169.0,70865000.0,5.0,1145000.0,2.959,164.0,69720000.0
17031804611,Cook County,metro,1871,False,ffiec_ratio,True,54,243.0,164.0,67090000.0,0.0,0.0,0.0,164.0,67090000.0
17031090200,Cook County,metro,2689,False,ffiec_ratio,True,69,237.0,165.0,55145000.0,1.0,405000.0,0.606,164.0,54740000.0
17043845100,DuPage County,metro,1887,False,ffiec_ratio,False,58,244.0,166.0,97160000.0,2.0,290000.0,1.205,164.0,96870000.0
55131440103,Washington County,metro,2058,False,ffiec_ratio,True,63,229.0,169.0,32345000.0,6.0,650000.0,3.55,163.0,31695000.0
55025010501,Dane County,metro,1662,False,ffiec_ratio,True,43,220.0,166.0,48740000.0,3.0,195000.0,1.807,163.0,48545000.0
17031824122,Cook County,metro,2309,False,ffiec_ratio,False,60,231.0,164.0,38550000.0,1.0,175000.0,0.61,163.0,38375000.0
55027961900,Dodge County,micro,2174,False,ffiec_ratio,True,44,231.0,169.0,33195000.0,7.0,685000.0,4.142,162.0,32510000.0
55109120201,St. Croix County,metro,2704,False,ffiec_ratio,True,65,259.0,186.0,50750000.0,24.0,5050000.0,12.903,162.0,45700000.0
55133200500,Waukesha County,metro,2419,False,ffiec_ratio,True,57,240.0,172.0,44920000.0,10.0,1500000.0,5.814,162.0,43420000.0
55097960701,Portage County,micro,2188,False,ffiec_ratio,True,45,236.0,171.0,38475000.0,9.0,1225000.0,5.263,162.0,37250000.0
17007010604,Boone County,metro,1802,False,ffiec_ratio,False,64,277.0,163.0,26075000.0,1.0,45000.0,0.613,162.0,26030000.0
17147954600,Piatt County,metro,2852,False,ffiec_ratio,False,45,202.0,162.0,36980000.0,0.0,0.0,0.0,162.0,36980000.0
17163504354,St. Clair County,metro,2872,False,ffiec_ratio,False,63,262.0,163.0,29585000.0,1.0,15000.0,0.613,162.0,29570000.0
17111871501,McHenry County,metro,3530,False,ffiec_ratio,False,76,269.0,164.0,47710000.0,2.0,710000.0,1.22,162.0,47000000.0
55059002904,Kenosha County,metro,2152,False,ffiec_ratio,False,69,277.0,166.0,31840000.0,4.0,530000.0,2.41,162.0,31310000.0
55025011201,Dane County,metro,1652,False,ffiec_ratio,False,42,231.0,164.0,37670000.0,2.0,260000.0,1.22,162.0,37410000.0
55127001501,Walworth County,micro,1549,False,ffiec_ratio,True,73,254.0,169.0,46295000.0,8.0,1760000.0,4.734,161.0,44535000.0
17197881108,Will County,metro,2441,False,ffiec_ratio,False,62,260.0,161.0,39925000.0,0.0,0.0,0.0,161.0,39925000.0
17031823602,Cook County,metro,2896,False,ffiec_ratio,False,73,283.0,161.0,28445000.0,0.0,0.0,0.0,161.0,28445000.0
55101002002,Racine County,metro,2010,False,ffiec_ratio,False,64,239.0,165.0,50965000.0,4.0,680000.0,2.424,161.0,50285000.0
17089854505,Kane County,metro,2416,False,ffiec_ratio,False,72,242.0,161.0,50835000.0,0.0,0.0,0.0,161.0,50835000.0
55079120400,Milwaukee County,metro,3219,False,ffiec_ratio,True,60,244.0,168.0,36230000.0,8.0,1560000.0,4.762,160.0,34670000.0
17111871312,McHenry County,metro,2200,False,ffiec_ratio,True,68,238.0,160.0,36210000.0,0.0,0.0,0.0,160.0,36210000.0
55025010801,Dane County,metro,3165,False,ffiec_ratio,True,40,214.0,163.0,36795000.0,3.0,605000.0,1.84,160.0,36190000.0
17097866000,Lake County,metro,2421,False,ffiec_ratio,False,59,271.0,162.0,45720000.0,2.0,340000.0,1.235,160.0,45380000.0
17119403532,Madison County,metro,1906,False,ffiec_ratio,False,59,247.0,162.0,40540000.0,2.0,180000.0,1.235,160.0,40360000.0
55073001203,Marathon County,metro,2011,False,ffiec_ratio,False,47,235.0,163.0,29925000.0,3.0,455000.0,1.84,160.0,29470000.0
17031803603,Cook County,metro,2317,False,ffiec_ratio,False,62,260.0,162.0,64940000.0,2.0,710000.0,1.235,160.0,64230000.0
17093890302,Kendall County,metro,1997,False,ffiec_ratio,False,64,280.0,160.0,35140000.0,0.0,0.0,0.0,160.0,35140000.0
55079060200,Milwaukee County,metro,2702,False,ffiec_ratio,True,61,246.0,161.0,33775000.0,2.0,180000.0,1.242,159.0,33595000.0
55105000800,Rock County,metro,1884,False,ffiec_ratio,True,50,220.0,162.0,24490000.0,3.0,285000.0,1.852,159.0,24205000.0
17037000100,DeKalb County,metro,2635,False,ffiec_ratio,False,68,250.0,159.0,31315000.0,0.0,0.0,0.0,159.0,31315000.0
17197881010,Will County,metro,1432,False,ffiec_ratio,False,65,243.0,159.0,46635000.0,0.0,0.0,0.0,159.0,46635000.0
55059002606,Kenosha County,metro,1773,False,ffiec_ratio,False,55,253.0,159.0,41305000.0,0.0,0.0,0.0,159.0,41305000.0
55133203405,Waukesha County,metro,1297,False,ffiec_ratio,False,51,222.0,170.0,68160000.0,11.0,4165000.0,6.471,159.0,63995000.0
55111000200,Sauk County,micro,2110,False,ffiec_ratio,True,43,239.0,163.0,39485000.0,5.0,695000.0,3.067,158.0,38790000.0
55017010300,Chippewa County,metro,2533,False,ffiec_ratio,True,49,234.0,159.0,31355000.0,1.0,255000.0,0.629,158.0,31100000.0
55059003001,Kenosha County,metro,2210,False,ffiec_ratio,True,68,277.0,174.0,47080000.0,16.0,2270000.0,9.195,158.0,44810000.0
55079160301,Milwaukee County,metro,1844,False,ffiec_ratio,False,61,223.0,162.0,37390000.0,4.0,1260000.0,2.469,158.0,36130000.0
55089660201,Ozaukee County,metro,1980,False,ffiec_ratio,False,64,244.0,170.0,70950000.0,12.0,6230000.0,7.059,158.0,64720000.0
17027900100,Clinton County,metro,2549,False,ffiec_ratio,False,43,236.0,158.0,31090000.0,0.0,0.0,0.0,158.0,31090000.0
55033970300,Dunn County,micro,2379,False,ffiec_ratio,False,51,249.0,160.0,29780000.0,2.0,270000.0,1.25,158.0,29510000.0
55105002601,Rock County,metro,2259,False,ffiec_ratio,True,57,250.0,162.0,36500000.0,5.0,545000.0,3.086,157.0,35955000.0
55009021200,Brown County,metro,2236,False,ffiec_ratio,True,50,235.0,172.0,34030000.0,15.0,2135000.0,8.721,157.0,31895000.0
17031804805,Cook County,metro,2526,False,ffiec_ratio,True,65,254.0,157.0,37165000.0,0.0,0.0,0.0,157.0,37165000.0
17043842100,DuPage County,metro,2239,False,ffiec_ratio,False,59,232.0,157.0,72245000.0,0.0,0.0,0.0,157.0,72245000.0
17031829904,Cook County,metro,2276,False,ffiec_ratio,False,68,286.0,157.0,32765000.0,0.0,0.0,0.0,157.0,32765000.0
55131410100,Washington County,metro,2242,False,ffiec_ratio,False,54,234.0,165.0,36955000.0,8.0,1710000.0,4.848,157.0,35245000.0
55079101600,Milwaukee County,metro,2040,True,ffiec_ratio,True,60,233.0,162.0,30250000.0,6.0,1020000.0,3.704,156.0,29230000.0
55025002100,Dane County,metro,2587,False,ffiec_ratio,True,38,236.0,157.0,50645000.0,1.0,335000.0,0.637,156.0,50310000.0
55029100800,Door County,rural,3064,False,ffiec_ratio,True,42,224.0,160.0,53470000.0,4.0,1250000.0,2.5,156.0,52220000.0
55079090600,Milwaukee County,metro,2045,False,ffiec_ratio,True,54,215.0,159.0,35525000.0,3.0,595000.0,1.887,156.0,34930000.0
55073000300,Marathon County,metro,2315,False,ffiec_ratio,True,55,230.0,162.0,28190000.0,6.0,880000.0,3.704,156.0,27310000.0
55073001202,Marathon County,metro,2456,False,ffiec_ratio,False,43,222.0,161.0,27135000.0,5.0,655000.0,3.106,156.0,26480000.0
55079187200,Milwaukee County,metro,1783,False,ffiec_ratio,False,60,245.0,164.0,93090000.0,8.0,2740000.0,4.878,156.0,90350000.0
17111871111,McHenry County,metro,1646,False,ffiec_ratio,False,55,237.0,156.0,41340000.0,0.0,0.0,0.0,156.0,41340000.0
55131460102,Washington County,metro,2251,False,ffiec_ratio,False,64,226.0,161.0,47745000.0,5.0,1685000.0,3.106,156.0,46060000.0
17197881001,Will County,metro,1835,False,ffiec_ratio,False,63,217.0,156.0,48480000.0,0.0,0.0,0.0,156.0,48480000.0
17163504355,St. Clair County,metro,1862,False,ffiec_ratio,False,65,228.0,157.0,48965000.0,1.0,25000.0,0.637,156.0,48940000.0
55059003002,Kenosha County,metro,2268,False,ffiec_ratio,True,74,264.0,169.0,46615000.0,14.0,5750000.0,8.284,155.0,40865000.0
55059002300,Kenosha County,metro,2407,False,ffiec_ratio,True,52,241.0,159.0,29565000.0,4.0,1000000.0,2.516,155.0,28565000.0
17089850103,Kane County,metro,2079,False,ffiec_ratio,True,64,251.0,155.0,39025000.0,0.0,0.0,0.0,155.0,39025000.0
55055100700,Jefferson County,micro,1771,False,ffiec_ratio,True,63,245.0,159.0,33555000.0,4.0,430000.0,2.516,155.0,33125000.0
55105000500,Rock County,metro,1869,False,ffiec_ratio,True,52,230.0,161.0,22265000.0,6.0,450000.0,3.727,155.0,21815000.0
17089850105,Kane County,metro,2635,False,ffiec_ratio,True,70,254.0,155.0,39685000.0,0.0,0.0,0.0,155.0,39685000.0
17031812000,Cook County,metro,2536,False,ffiec_ratio,False,73,252.0,157.0,72295000.0,2.0,1110000.0,1.274,155.0,71185000.0
55105002800,Rock County,metro,2140,False,ffiec_ratio,False,50,246.0,156.0,29280000.0,1.0,25000.0,0.641,155.0,29255000.0
17031804102,Cook County,metro,2443,False,ffiec_ratio,False,60,240.0,156.0,66050000.0,1.0,65000.0,0.641,155.0,65985000.0
55025002401,Dane County,metro,1424,False,ffiec_ratio,False,35,216.0,156.0,25050000.0,1.0,105000.0,0.641,155.0,24945000.0
55133203304,Waukesha County,metro,2130,False,ffiec_ratio,True,53,219.0,165.0,55725000.0,11.0,3865000.0,6.667,154.0,51860000.0
17201003810,Winnebago County,metro,2789,False,ffiec_ratio,True,55,242.0,157.0,29545000.0,3.0,515000.0,1.911,154.0,29030000.0
55059002400,Kenosha County,metro,2004,False,ffiec_ratio,True,55,228.0,157.0,33035000.0,3.0,535000.0,1.911,154.0,32500000.0
17089852408,Kane County,metro,1645,False,ffiec_ratio,False,68,217.0,155.0,46035000.0,1.0,745000.0,0.645,154.0,45290000.0
17163503334,St. Clair County,metro,2617,False,ffiec_ratio,False,60,328.0,156.0,28220000.0,2.0,210000.0,1.282,154.0,28010000.0
17097861108,Lake County,metro,2161,False,ffiec_ratio,False,65,248.0,155.0,32505000.0,1.0,75000.0,0.645,154.0,32430000.0
