tract_geoid,county_name,cbsa_title,tier,households,lmi_flag,household_growth,median_income,deposit_market_growth,competitor_saturation,unmet_mortgage_demand,contrib_household_growth,contrib_median_income,contrib_deposit_market_growth,contrib_competitor_saturation,contrib_unmet_mortgage_demand,components_present,opportunity_score,growth_is_estimated,tract_partly_unmeasured,lmi_undetermined,county_growth_heavily_adjusted,retail_basis_status
55101001802,Racine County,"Racine-Mount Pleasant, WI",metro,1137,False,0.562,124099,-1.776,2.989,71.0,-0.0107,0.1559,-0.7904,0.2175,-0.0338,5,-0.4616,False,False,False,True,measured
17031841700,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,635,True,-0.435,67560,3.233,5.364,4.0,-0.0941,-0.069,-0.1116,0.1062,-0.2932,5,-0.4617,False,False,False,True,measured
17119403534,Madison County,"St. Louis, MO-IL",metro,1745,False,-1.259,91250,3.735,14.488,90.0,-0.163,0.0252,-0.0435,-0.3211,0.0397,5,-0.4626,False,False,False,False,measured
17139977100,Moultrie County,,rural,1179,False,-3.244,77431,5.742,13.346,63.0,-0.329,-0.0297,0.2285,-0.2676,-0.0648,5,-0.4627,True,False,False,False,measured
55079013400,Milwaukee County,"Milwaukee-Waukesha, WI",metro,969,True,0.857,34750,2.576,5.169,30.0,0.014,-0.1995,-0.2006,0.1154,-0.1926,5,-0.4633,False,False,False,True,measured
17031839800,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1163,False,0.069,82361,3.233,8.893,20.0,-0.0519,-0.0101,-0.1116,-0.059,-0.2313,5,-0.464,False,False,False,True,measured
55101000700,Racine County,"Racine-Mount Pleasant, WI",metro,2232,True,-0.081,56940,-1.776,5.119,179.0,-0.0645,-0.1112,-0.7904,0.1177,0.3843,5,-0.4641,False,False,False,True,measured
55079002300,Milwaukee County,"Milwaukee-Waukesha, WI",metro,1555,True,-1.976,41321,2.576,3.658,66.0,-0.223,-0.1734,-0.2006,0.1861,-0.0532,5,-0.4641,False,False,False,True,measured
17115002905,Macon County,"Decatur, IL",metro,539,False,1.521,55750,3.438,8.83,8.0,0.0695,-0.116,-0.0838,-0.0561,-0.2777,5,-0.4641,True,False,False,False,measured
55119960400,Taylor County,,rural,1955,False,-1.776,71518,4.619,13.08,73.0,-0.2063,-0.0533,0.0762,-0.2551,-0.0261,5,-0.4645,False,False,False,False,measured
17031833900,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,795,True,-0.576,35583,3.233,3.2,13.0,-0.1059,-0.1962,-0.1116,0.2076,-0.2584,5,-0.4645,False,False,False,True,measured
17031840100,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1181,True,1.102,77465,3.233,10.106,17.0,0.0345,-0.0296,-0.1116,-0.1158,-0.2429,5,-0.4654,False,False,False,True,measured
55079018700,Milwaukee County,"Milwaukee-Waukesha, WI",metro,1070,True,0.824,50202,2.576,6.556,31.0,0.0112,-0.138,-0.2006,0.0504,-0.1887,5,-0.4657,False,False,False,True,measured
17195001700,Whiteside County,"Sterling, IL",micro,1389,True,0.887,38523,4.957,12.897,35.0,0.0165,-0.1845,0.1221,-0.2466,-0.1732,5,-0.4657,False,False,False,False,measured
17043841315,DuPage County,"Chicago-Naperville-Elgin, IL-IN",metro,1011,False,-3.192,88633,3.131,7.56,71.0,-0.3247,0.0148,-0.1254,0.0034,-0.0338,5,-0.4657,False,False,False,False,measured
55079015700,Milwaukee County,"Milwaukee-Waukesha, WI",metro,1068,True,1.508,35472,2.576,5.221,15.0,0.0684,-0.1966,-0.2006,0.1129,-0.2506,5,-0.4665,False,False,False,True,measured
17043844307,DuPage County,"Chicago-Naperville-Elgin, IL-IN",metro,1423,False,0.398,76181,3.131,10.869,46.0,-0.0244,-0.0347,-0.1254,-0.1516,-0.1306,5,-0.4667,False,False,False,False,measured
17031830300,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,2176,True,-1.222,42500,3.233,5.836,51.0,-0.16,-0.1687,-0.1116,0.0841,-0.1113,5,-0.4674,False,False,False,True,measured
17119401500,Madison County,"St. Louis, MO-IL",metro,1037,False,-3.889,63385,3.735,5.218,62.0,-0.383,-0.0856,-0.0435,0.1131,-0.0687,5,-0.4677,False,False,False,False,measured
17141960800,Ogle County,"Rochelle, IL",micro,1350,False,-2.111,78854,3.917,9.332,51.0,-0.2343,-0.0241,-0.0189,-0.0796,-0.1113,5,-0.4682,False,False,False,False,measured
17019001400,Champaign County,"Champaign-Urbana, IL",metro,1608,False,-0.406,86176,3.725,11.231,36.0,-0.0917,0.0051,-0.0448,-0.1685,-0.1693,5,-0.4693,False,False,False,False,measured
17165955800,Saline County,,rural,1244,True,-2.237,52391,5.421,10.427,41.0,-0.2448,-0.1293,0.185,-0.1309,-0.15,5,-0.47,False,False,False,False,measured
17183010702,Vermilion County,"Danville, IL",micro,1148,False,-2.591,81000,3.315,9.291,79.0,-0.2744,-0.0155,-0.1005,-0.0777,-0.0029,5,-0.471,False,False,False,False,measured
17119402722,Madison County,"St. Louis, MO-IL",metro,1122,False,-3.051,105821,3.735,12.214,84.0,-0.3129,0.0832,-0.0435,-0.2146,0.0165,5,-0.4713,False,False,False,False,measured
55059001100,Kenosha County,"Kenosha, WI",metro,994,True,-2.195,39833,4.613,6.384,32.0,-0.2413,-0.1793,0.0754,0.0585,-0.1848,5,-0.4715,False,False,False,False,measured
17031841800,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,801,True,-3.1,60179,3.233,2.667,34.0,-0.317,-0.0984,-0.1116,0.2325,-0.1771,5,-0.4715,False,True,False,True,measured
55139001400,Winnebago County,"Oshkosh-Neenah, WI",metro,1718,False,-1.215,56514,1.083,6.452,118.0,-0.1594,-0.1129,-0.4029,0.0553,0.1481,5,-0.4718,False,False,False,False,measured
55079002800,Milwaukee County,"Milwaukee-Waukesha, WI",metro,808,True,-1.032,40625,2.576,3.309,40.0,-0.144,-0.1761,-0.2006,0.2025,-0.1538,5,-0.4721,False,False,False,True,measured
17115002100,Macon County,"Decatur, IL",metro,694,True,4.437,32500,3.438,12.57,12.0,0.3134,-0.2085,-0.0838,-0.2312,-0.2622,5,-0.4723,False,False,False,False,measured
17031824400,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,721,True,-0.975,46336,3.233,4.973,30.0,-0.1392,-0.1534,-0.1116,0.1245,-0.1926,5,-0.4723,False,False,False,True,measured
17105960100,Livingston County,"Pontiac, IL",micro,1642,False,-0.64,71020,4.182,14.82,83.0,-0.1112,-0.0552,0.0171,-0.3366,0.0126,5,-0.4734,False,False,False,False,measured
17031829402,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1362,True,-1.688,57560,3.233,4.615,29.0,-0.1989,-0.1088,-0.1116,0.1413,-0.1964,5,-0.4744,False,False,False,True,measured
17013951200,Calhoun County,"St. Louis, MO-IL",metro,536,False,-8.659,85645,5.221,0.0,25.0,-0.782,0.0029,0.1578,0.3574,-0.2119,5,-0.4757,False,False,False,False,measured
17015960400,Carroll County,,rural,914,False,1.849,54483,4.446,13.406,19.0,0.0969,-0.121,0.0528,-0.2704,-0.2351,5,-0.4769,False,False,False,False,measured
55003950300,Ashland County,,rural,1097,True,-1.37,50114,5.723,13.22,46.0,-0.1723,-0.1384,0.2259,-0.2617,-0.1306,5,-0.477,False,False,False,False,measured
17159977900,Richland County,,rural,1493,False,0.122,54857,6.638,16.544,17.0,-0.0475,-0.1195,0.3499,-0.4174,-0.2429,5,-0.4774,False,False,False,False,measured
55079018300,Milwaukee County,"Milwaukee-Waukesha, WI",metro,1001,False,-2.576,84097,2.576,6.264,63.0,-0.2732,-0.0032,-0.2006,0.0641,-0.0648,5,-0.4778,False,False,False,True,measured
55019950200,Clark County,,rural,1586,False,1.015,70234,3.127,13.177,64.0,0.0272,-0.0584,-0.126,-0.2597,-0.0609,5,-0.4778,False,False,False,False,measured
17001000900,Adams County,"Quincy, IL-MO",micro,1228,False,0.886,43618,4.451,12.554,40.0,0.0164,-0.1642,0.0535,-0.2305,-0.1538,5,-0.4787,False,False,False,False,measured
55079017300,Milwaukee County,"Milwaukee-Waukesha, WI",metro,1061,True,0.095,55478,2.576,6.562,38.0,-0.0498,-0.1171,-0.2006,0.0501,-0.1616,5,-0.4789,False,False,False,True,measured
17031310300,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,791,True,0.697,78906,3.233,9.546,14.0,0.0006,-0.0239,-0.1116,-0.0896,-0.2545,5,-0.479,False,False,False,True,measured
17197883517,Will County,"Chicago-Naperville-Elgin, IL-IN",metro,1293,False,-1.019,93958,4.616,16.896,76.0,-0.1429,0.036,0.0758,-0.4339,-0.0145,5,-0.4794,False,False,False,False,measured
17077011002,Jackson County,"Carbondale, IL",micro,1821,False,-3.311,74406,4.146,9.374,71.0,-0.3347,-0.0418,0.0121,-0.0816,-0.0338,5,-0.4797,True,False,False,False,measured
55079017500,Milwaukee County,"Milwaukee-Waukesha, WI",metro,1240,True,0.508,38846,2.576,6.074,40.0,-0.0152,-0.1832,-0.2006,0.073,-0.1538,5,-0.48,False,False,False,True,measured
55121100500,Trempealeau County,,rural,1247,False,0.958,69152,2.472,10.07,51.0,0.0224,-0.0627,-0.2147,-0.1142,-0.1113,5,-0.4804,False,False,False,False,measured
17031817300,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,779,True,-0.875,66875,3.233,7.005,29.0,-0.1309,-0.0717,-0.1116,0.0294,-0.1964,5,-0.4813,False,False,False,True,measured
55019950700,Clark County,,rural,1435,False,-2.104,66607,3.127,8.337,75.0,-0.2337,-0.0728,-0.126,-0.033,-0.0183,5,-0.4839,False,False,False,False,measured
17031827100,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,956,True,-0.697,25404,3.233,3.37,23.0,-0.116,-0.2367,-0.1116,0.1996,-0.2197,5,-0.4843,False,False,False,True,measured
17177001000,Stephenson County,"Freeport, IL",micro,1963,False,-0.041,64338,3.256,12.223,75.0,-0.0611,-0.0818,-0.1084,-0.215,-0.0183,5,-0.4847,False,False,False,False,measured
17091012500,Kankakee County,"Kankakee, IL",metro,594,True,-3.667,67708,5.833,10.025,33.0,-0.3645,-0.0684,0.2408,-0.112,-0.1809,5,-0.485,False,False,False,False,measured
55101002001,Racine County,"Racine-Mount Pleasant, WI",metro,1211,False,0.76,104638,-1.776,3.105,82.0,0.0059,0.0785,-0.7904,0.212,0.0088,5,-0.4852,False,False,False,True,measured
17177000900,Stephenson County,"Freeport, IL",micro,2282,False,-0.069,52523,3.256,11.925,84.0,-0.0635,-0.1288,-0.1084,-0.201,0.0165,5,-0.4852,False,False,False,False,measured
17011965200,Bureau County,"Ottawa, IL",micro,1483,False,0.081,69375,4.366,15.016,62.0,-0.0509,-0.0618,0.0419,-0.3458,-0.0687,5,-0.4852,False,False,False,False,measured
17197883903,Will County,"Chicago-Naperville-Elgin, IL-IN",metro,643,False,-0.641,112433,4.616,15.552,31.0,-0.1113,0.1095,0.0758,-0.3709,-0.1887,5,-0.4856,False,False,False,False,measured
55139003701,Winnebago County,"Oshkosh-Neenah, WI",metro,1523,False,-1.031,61205,1.083,4.61,83.0,-0.1439,-0.0943,-0.4029,0.1416,0.0126,5,-0.487,False,False,False,False,measured
55139000502,Winnebago County,"Oshkosh-Neenah, WI",metro,1422,False,0.586,53462,1.083,7.916,95.0,-0.0087,-0.1251,-0.4029,-0.0133,0.0591,5,-0.4909,True,False,False,False,measured
17109010402,McDonough County,"Macomb, IL",micro,1909,False,7.149,31476,1.297,14.339,46.0,0.5403,-0.2125,-0.374,-0.3141,-0.1306,5,-0.4909,True,False,False,False,measured
55079160206,Milwaukee County,"Milwaukee-Waukesha, WI",metro,988,False,0.031,91324,2.576,7.522,11.0,-0.0551,0.0255,-0.2006,0.0052,-0.2661,5,-0.4912,True,False,False,True,measured
17031841100,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,2875,True,1.07,44083,3.233,9.457,37.0,0.0318,-0.1624,-0.1116,-0.0855,-0.1655,5,-0.4931,False,False,False,True,measured
17043844502,DuPage County,"Chicago-Naperville-Elgin, IL-IN",metro,1539,False,-0.387,115099,3.131,13.422,47.0,-0.0901,0.1201,-0.1254,-0.2711,-0.1267,5,-0.4933,False,False,False,False,measured
55079018600,Milwaukee County,"Milwaukee-Waukesha, WI",metro,795,True,0.279,60488,2.576,6.568,25.0,-0.0344,-0.0971,-0.2006,0.0499,-0.2119,5,-0.4942,False,False,False,True,measured
17031611900,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,537,True,-1.324,47724,3.233,3.945,18.0,-0.1684,-0.1479,-0.1116,0.1727,-0.239,5,-0.4943,False,False,False,True,measured
55117011000,Sheboygan County,"Sheboygan, WI",metro,1067,False,-1.072,89081,5.146,18.744,82.0,-0.1474,0.0166,0.1477,-0.5204,0.0088,5,-0.4947,False,False,False,False,measured
55079012900,Milwaukee County,"Milwaukee-Waukesha, WI",metro,1139,True,-3.661,66550,2.576,5.187,87.0,-0.3639,-0.073,-0.2006,0.1145,0.0281,5,-0.4949,True,False,False,True,measured
17031430700,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1210,True,-0.521,32786,3.233,3.223,7.0,-0.1013,-0.2073,-0.1116,0.2065,-0.2816,5,-0.4953,False,False,False,True,measured
55079186800,Milwaukee County,"Milwaukee-Waukesha, WI",metro,841,True,1.664,31830,2.576,5.322,9.0,0.0815,-0.2111,-0.2006,0.1082,-0.2739,5,-0.4959,True,False,False,True,measured
17043843301,DuPage County,"Chicago-Naperville-Elgin, IL-IN",metro,1113,False,-4.154,104875,3.131,8.365,77.0,-0.4052,0.0794,-0.1254,-0.0343,-0.0106,5,-0.4961,False,False,False,False,measured
17043844308,DuPage County,"Chicago-Naperville-Elgin, IL-IN",metro,1538,False,2.312,63636,3.131,14.181,50.0,0.1357,-0.0846,-0.1254,-0.3067,-0.1151,5,-0.4962,True,False,False,False,measured
17105960200,Livingston County,"Pontiac, IL",micro,1289,False,-0.898,84191,4.182,15.65,79.0,-0.1328,-0.0028,0.0171,-0.3755,-0.0029,5,-0.497,False,False,False,False,measured
17115002401,Macon County,"Decatur, IL",metro,981,False,-3.338,90078,3.438,10.3,87.0,-0.337,0.0206,-0.0838,-0.1249,0.0281,5,-0.497,False,False,False,False,measured
17019005401,Champaign County,"Champaign-Urbana, IL",metro,2205,True,-0.78,36615,3.725,7.027,37.0,-0.1229,-0.1921,-0.0448,0.0283,-0.1655,5,-0.497,False,False,False,False,measured
17001000500,Adams County,"Quincy, IL-MO",micro,848,True,0.847,41417,4.451,11.972,31.0,0.0131,-0.173,0.0535,-0.2033,-0.1887,5,-0.4984,False,False,False,False,measured
17087977700,Johnson County,,rural,1045,False,-2.144,66250,5.404,12.424,42.0,-0.2371,-0.0742,0.1827,-0.2244,-0.1461,5,-0.4991,False,False,False,False,measured
17191954900,Wayne County,,rural,1340,False,-0.687,64250,4.066,9.251,21.0,-0.1152,-0.0822,0.0014,-0.0758,-0.2274,5,-0.4992,False,False,False,False,measured
17031520100,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,492,True,-1.017,46786,3.233,3.782,9.0,-0.1428,-0.1516,-0.1116,0.1803,-0.2739,5,-0.4995,False,False,False,True,measured
55139001100,Winnebago County,"Oshkosh-Neenah, WI",metro,1918,False,-0.734,57091,1.083,5.726,91.0,-0.1191,-0.1106,-0.4029,0.0893,0.0436,5,-0.4998,False,False,False,False,measured
55101001101,Racine County,"Racine-Mount Pleasant, WI",metro,1724,False,2.262,64157,-1.776,5.67,118.0,0.1315,-0.0825,-0.7904,0.0919,0.1481,5,-0.5014,True,False,False,True,measured
55079004200,Milwaukee County,"Milwaukee-Waukesha, WI",metro,1186,True,-1.156,42833,2.576,3.665,37.0,-0.1544,-0.1674,-0.2006,0.1858,-0.1655,5,-0.5021,False,False,False,True,measured
17031827901,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,684,False,-4.103,96696,3.233,5.711,47.0,-0.4009,0.0469,-0.1116,0.09,-0.1267,5,-0.5024,False,False,False,True,measured
17165956100,Saline County,,rural,1027,True,-0.085,54044,5.421,13.973,27.0,-0.0648,-0.1228,0.185,-0.297,-0.2042,5,-0.5037,False,False,False,False,measured
55079000302,Milwaukee County,"Milwaukee-Waukesha, WI",metro,979,True,-0.759,40651,2.576,4.666,42.0,-0.1212,-0.176,-0.2006,0.1389,-0.1461,5,-0.505,False,False,False,True,measured
17031690300,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,738,True,-1.082,33986,3.233,2.785,10.0,-0.1482,-0.2026,-0.1116,0.227,-0.27,5,-0.5053,False,False,False,True,measured
17031839200,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1530,True,1.432,39924,3.233,10.931,48.0,0.0621,-0.1789,-0.1116,-0.1545,-0.1229,5,-0.5058,False,False,False,True,measured
17031380200,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1161,True,0.208,17138,3.233,4.256,17.0,-0.0403,-0.2696,-0.1116,0.1581,-0.2429,5,-0.5062,False,True,False,True,measured
17031824124,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1249,False,0.171,92098,3.233,13.204,49.0,-0.0434,0.0286,-0.1116,-0.2609,-0.119,5,-0.5064,True,False,False,True,measured
17031461000,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,734,True,0.414,14601,3.233,3.258,3.0,-0.0231,-0.2797,-0.1116,0.2049,-0.2971,5,-0.5065,False,True,False,True,measured
17173959600,Shelby County,,rural,1236,False,-1.718,87300,5.569,14.131,24.0,-0.2014,0.0095,0.205,-0.3044,-0.2158,5,-0.5071,False,False,False,False,measured
17031828401,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1271,False,-3.259,70054,3.233,9.439,100.0,-0.3303,-0.0591,-0.1116,-0.0846,0.0784,5,-0.5072,False,False,False,True,measured
17097863201,Lake County,"Chicago-Naperville-Elgin, IL-IN",metro,941,True,-2.044,79018,2.585,4.797,31.0,-0.2287,-0.0234,-0.1993,0.1328,-0.1887,5,-0.5074,False,False,False,True,measured
17031823603,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,530,True,-1.232,54677,3.233,4.656,14.0,-0.1608,-0.1202,-0.1116,0.1394,-0.2545,5,-0.5077,False,False,False,True,measured
17195001300,Whiteside County,"Sterling, IL",micro,1155,False,-0.377,57358,4.957,12.578,28.0,-0.0892,-0.1096,0.1221,-0.2316,-0.2003,5,-0.5087,False,False,False,False,measured
17113005501,McLean County,"Bloomington, IL",metro,940,False,-0.586,74868,6.799,21.277,55.0,-0.1067,-0.0399,0.3718,-0.639,-0.0958,5,-0.5096,False,False,False,True,measured
55025000410,Dane County,"Madison, WI",metro,1282,True,1.053,61017,2.659,7.579,13.0,0.0303,-0.095,-0.1893,0.0025,-0.2584,5,-0.5099,True,False,False,False,measured
55079016800,Milwaukee County,"Milwaukee-Waukesha, WI",metro,985,True,0.811,43652,2.576,6.01,20.0,0.0102,-0.1641,-0.2006,0.076,-0.2313,5,-0.5099,False,False,False,True,measured
17045070500,Edgar County,,rural,1432,False,-2.204,73066,4.339,10.873,52.0,-0.242,-0.0471,0.0383,-0.1518,-0.1074,5,-0.51,False,False,False,False,measured
55079005200,Milwaukee County,"Milwaukee-Waukesha, WI",metro,609,False,-2.551,73870,2.576,5.055,50.0,-0.2711,-0.0439,-0.2006,0.1207,-0.1151,5,-0.5101,False,False,False,True,measured
17031600600,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1145,True,0.86,65759,3.233,9.641,17.0,0.0142,-0.0762,-0.1116,-0.0941,-0.2429,5,-0.5105,False,False,False,True,measured
17201003200,Winnebago County,"Rockford, IL",metro,912,True,-5.545,40714,5.151,3.721,42.0,-0.5215,-0.1758,0.1484,0.1832,-0.1461,5,-0.5118,False,False,False,False,measured
17057952900,Fulton County,"Canton, IL",micro,1198,False,-1.298,72500,4.795,13.987,54.0,-0.1663,-0.0494,0.1001,-0.2976,-0.0996,5,-0.5128,False,False,False,False,measured
55121100600,Trempealeau County,,rural,1700,False,2.779,75893,2.472,12.444,25.0,0.1748,-0.0359,-0.2147,-0.2254,-0.2119,5,-0.5131,False,False,False,False,measured
17137952300,Morgan County,"Jacksonville, IL",micro,1283,False,-0.263,70038,3.571,11.189,43.0,-0.0797,-0.0591,-0.0658,-0.1666,-0.1422,5,-0.5134,False,False,False,False,measured
17067953700,Hancock County,,rural,930,False,0.748,57574,5.518,15.845,22.0,0.0048,-0.1087,0.1981,-0.3846,-0.2235,5,-0.514,False,False,False,False,measured
17143000900,Peoria County,"Peoria, IL",metro,1324,True,-0.947,22406,4.713,6.214,6.0,-0.1369,-0.2486,0.089,0.0664,-0.2855,5,-0.5156,False,False,False,False,measured
17025971900,Clay County,,rural,951,False,-0.447,75231,6.562,17.612,14.0,-0.0951,-0.0385,0.3396,-0.4674,-0.2545,5,-0.5159,False,False,False,False,measured
17031491400,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1072,True,-1.066,27381,3.233,3.966,28.0,-0.1469,-0.2288,-0.1116,0.1717,-0.2003,5,-0.5159,False,False,False,True,measured
55021970401,Columbia County,"Madison, WI",metro,1009,True,-0.564,70355,6.307,18.581,42.0,-0.1049,-0.0579,0.3051,-0.5127,-0.1461,5,-0.5165,True,False,False,False,measured
55011960500,Buffalo County,,rural,1368,False,-0.668,75000,4.546,15.44,63.0,-0.1136,-0.0394,0.0665,-0.3657,-0.0648,5,-0.517,False,False,False,False,measured
17177001300,Stephenson County,"Freeport, IL",micro,1656,True,1.174,55407,3.256,11.629,42.0,0.0405,-0.1173,-0.1084,-0.1872,-0.1461,5,-0.5185,False,False,False,False,measured
17137951900,Morgan County,"Jacksonville, IL",micro,1952,False,-1.148,93218,3.571,14.422,76.0,-0.1538,0.0331,-0.0658,-0.318,-0.0145,5,-0.519,False,False,False,False,measured
17039971500,De Witt County,,rural,917,False,-5.061,76607,5.222,8.089,43.0,-0.4811,-0.033,0.1581,-0.0214,-0.1422,5,-0.5196,False,False,False,False,measured
55025003200,Dane County,"Madison, WI",metro,1168,True,-0.183,41875,2.659,3.14,3.0,-0.073,-0.1712,-0.1893,0.2104,-0.2971,5,-0.5202,False,False,False,False,measured
55101002100,Racine County,"Racine-Mount Pleasant, WI",metro,1216,False,-1.818,99797,-1.776,0.0,96.0,-0.2098,0.0592,-0.7904,0.3574,0.0629,5,-0.5205,False,False,False,True,measured
17045070300,Edgar County,,rural,1839,True,3.372,52199,4.339,19.952,60.0,0.2244,-0.1301,0.0383,-0.577,-0.0764,5,-0.5208,False,False,False,False,measured
17031020902,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1481,True,-2.126,45547,3.233,4.717,40.0,-0.2356,-0.1566,-0.1116,0.1365,-0.1538,5,-0.521,False,False,False,True,measured
55079009700,Milwaukee County,"Milwaukee-Waukesha, WI",metro,387,True,0.156,46458,2.576,4.739,13.0,-0.0447,-0.1529,-0.2006,0.1355,-0.2584,5,-0.5211,False,False,False,True,measured
17031826700,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1722,True,-3.689,39726,3.233,3.272,62.0,-0.3663,-0.1797,-0.1116,0.2042,-0.0687,5,-0.522,False,False,False,True,measured
17011964900,Bureau County,"Ottawa, IL",micro,1196,False,1.394,57600,4.366,14.502,30.0,0.0589,-0.1086,0.0419,-0.3217,-0.1926,5,-0.5221,False,False,False,False,measured
17021958100,Christian County,"Taylorville, IL",micro,1180,False,-0.529,81000,3.227,12.088,58.0,-0.1019,-0.0155,-0.1124,-0.2087,-0.0842,5,-0.5227,False,False,False,False,measured
17031301100,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,762,True,-0.501,52881,3.233,6.128,14.0,-0.0996,-0.1274,-0.1116,0.0704,-0.2545,5,-0.5227,False,False,False,True,measured
55101001401,Racine County,"Racine-Mount Pleasant, WI",metro,1637,True,2.162,75208,-1.776,4.349,87.0,0.1232,-0.0386,-0.7904,0.1538,0.0281,5,-0.5239,True,False,False,True,measured
17031300800,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1121,True,-0.388,36349,3.233,5.451,20.0,-0.0902,-0.1932,-0.1116,0.1022,-0.2313,5,-0.524,False,False,False,True,measured
17037002200,DeKalb County,"Chicago-Naperville-Elgin, IL-IN",metro,397,True,2.319,34450,2.663,6.993,2.0,0.1363,-0.2007,-0.1889,0.03,-0.301,5,-0.5243,False,False,False,False,measured
17001000201,Adams County,"Quincy, IL-MO",micro,887,False,-0.045,57417,4.451,11.972,27.0,-0.0615,-0.1093,0.0535,-0.2033,-0.2042,5,-0.5248,False,False,False,False,measured
55081950700,Monroe County,"Sparta, WI",micro,1569,False,-1.903,72313,3.787,12.967,87.0,-0.2169,-0.0501,-0.0365,-0.2499,0.0281,5,-0.5252,False,False,False,False,measured
55011960100,Buffalo County,,rural,959,False,-0.746,84904,4.546,14.746,44.0,-0.1201,-0.0,0.0665,-0.3332,-0.1384,5,-0.5252,False,False,False,False,measured
55101001703,Racine County,"Racine-Mount Pleasant, WI",metro,1787,False,0.754,105144,-1.776,8.244,133.0,0.0054,0.0805,-0.7904,-0.0286,0.2062,5,-0.527,False,False,False,True,measured
17177000200,Stephenson County,"Freeport, IL",micro,1259,False,-1.002,75642,3.256,9.561,41.0,-0.1415,-0.0369,-0.1084,-0.0903,-0.15,5,-0.5271,False,False,False,False,measured
55079011100,Milwaukee County,"Milwaukee-Waukesha, WI",metro,915,False,-0.474,72337,2.576,5.699,10.0,-0.0974,-0.05,-0.2006,0.0906,-0.27,5,-0.5274,False,False,False,True,measured
17031803614,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1579,True,-0.988,63448,3.233,8.081,36.0,-0.1404,-0.0854,-0.1116,-0.021,-0.1693,5,-0.5276,True,False,False,True,measured
17037000500,DeKalb County,"Chicago-Naperville-Elgin, IL-IN",metro,1590,True,-1.662,67250,2.663,10.098,91.0,-0.1967,-0.0702,-0.1889,-0.1155,0.0436,5,-0.5277,False,False,False,False,measured
55079016500,Milwaukee County,"Milwaukee-Waukesha, WI",metro,867,True,0.59,43102,2.576,6.301,24.0,-0.0083,-0.1663,-0.2006,0.0623,-0.2158,5,-0.5287,False,False,False,True,measured
17051950500,Fayette County,,rural,1018,False,0.198,52273,6.622,17.527,17.0,-0.0412,-0.1298,0.3478,-0.4634,-0.2429,5,-0.5295,False,False,False,False,measured
17191955000,Wayne County,,rural,1717,False,-0.047,62617,4.066,11.483,28.0,-0.0616,-0.0887,0.0014,-0.1804,-0.2003,5,-0.5296,False,False,False,False,measured
55079007100,Milwaukee County,"Milwaukee-Waukesha, WI",metro,915,True,-0.894,54561,2.576,5.982,40.0,-0.1325,-0.1207,-0.2006,0.0773,-0.1538,5,-0.5304,False,False,False,True,measured
17031838600,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,645,True,0.892,20725,3.233,6.225,16.0,0.0169,-0.2553,-0.1116,0.0659,-0.2468,5,-0.5309,False,False,False,True,measured
17187870200,Warren County,,rural,1035,False,-0.036,70568,4.092,12.364,29.0,-0.0607,-0.057,0.0048,-0.2216,-0.1964,5,-0.531,False,False,False,False,measured
17031280400,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,613,True,1.572,40699,3.233,8.499,8.0,0.0738,-0.1759,-0.1116,-0.0406,-0.2777,5,-0.5319,False,False,False,True,measured
17019011100,Champaign County,"Champaign-Urbana, IL",metro,1169,True,1.792,29544,3.725,9.222,6.0,0.0922,-0.2202,-0.0448,-0.0745,-0.2855,5,-0.5328,False,False,False,False,measured
17031825900,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1023,True,-2.279,46705,3.233,4.796,40.0,-0.2484,-0.152,-0.1116,0.1328,-0.1538,5,-0.5329,False,False,False,True,measured
